Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
"Ruffaldi E., Filippeschi A., Avizzano C.A., Bardy B., Gopher D., Bergamasco M.","15023001900;26666003000;6603815755;7004216646;7004504162;7003907071;","Feedback, affordances, and accelerators for training sports in virtual environments",2011,"Presence: Teleoperators and Virtual Environments","20","1",,"33","46",,29,"10.1162/pres_a_00034","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79955678321&doi=10.1162%2fpres_a_00034&partnerID=40&md5=5dfab471c95b5218641a712f4214b05e","PERCRO Lab, Scuola Superiore S. Anna, 56100 Pisa, Italy; M2H EuroMov, Montpellier University, France; Technion Haifa, Israel","Ruffaldi, E., PERCRO Lab, Scuola Superiore S. Anna, 56100 Pisa, Italy; Filippeschi, A., PERCRO Lab, Scuola Superiore S. Anna, 56100 Pisa, Italy; Avizzano, C.A., PERCRO Lab, Scuola Superiore S. Anna, 56100 Pisa, Italy; Bardy, B., M2H EuroMov, Montpellier University, France; Gopher, D., Technion Haifa, Israel; Bergamasco, M., PERCRO Lab, Scuola Superiore S. Anna, 56100 Pisa, Italy","The use of virtual environments (VE) for training sports is quite natural when considering strategic or cognitive aspects. Using VE for sensorimotor training is more challenging, in particular with the difficulty of transferring the task learned in the virtual world to the real. Of special concern for the successful transfer is the adequate combination of training experience protocols and the delivery modes of multimodal feedback. Analyzing feedback in terms of information exchange, this work discusses different feedback combinations and their application to virtual reality training of rowing skills. © 2011 by the Massachusetts Institute of Technology.",,"Affordances; Cognitive aspects; Delivery modes; Information exchanges; Multimodal feedback; Training experiences; Virtual environments; Virtual reality training; Virtual worlds; Virtual reality; E-learning",Article,"Final","",Scopus,2-s2.0-79955678321
"Iwata N., Fujiwara M., Kodera Y., Tanaka C., Ohashi N., Nakayama G., Koike M., Nakao A.","56478284300;7402469932;35379492500;37666072700;8714837500;8314652400;7202463521;56480010300;","Construct validity of the LapVR virtual-reality surgical simulator",2011,"Surgical Endoscopy","25","2",,"423","428",,40,"10.1007/s00464-010-1184-x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79954738642&doi=10.1007%2fs00464-010-1184-x&partnerID=40&md5=4342714ca7873c5438802f8a1b93d9d6","Department of Surgery II, Nagoya University, Graduate School of Medicine, 65, Tsurumai-cho, Showa-ku Nagoya, Aichi 466-8550, Japan","Iwata, N., Department of Surgery II, Nagoya University, Graduate School of Medicine, 65, Tsurumai-cho, Showa-ku Nagoya, Aichi 466-8550, Japan; Fujiwara, M., Department of Surgery II, Nagoya University, Graduate School of Medicine, 65, Tsurumai-cho, Showa-ku Nagoya, Aichi 466-8550, Japan; Kodera, Y., Department of Surgery II, Nagoya University, Graduate School of Medicine, 65, Tsurumai-cho, Showa-ku Nagoya, Aichi 466-8550, Japan; Tanaka, C., Department of Surgery II, Nagoya University, Graduate School of Medicine, 65, Tsurumai-cho, Showa-ku Nagoya, Aichi 466-8550, Japan; Ohashi, N., Department of Surgery II, Nagoya University, Graduate School of Medicine, 65, Tsurumai-cho, Showa-ku Nagoya, Aichi 466-8550, Japan; Nakayama, G., Department of Surgery II, Nagoya University, Graduate School of Medicine, 65, Tsurumai-cho, Showa-ku Nagoya, Aichi 466-8550, Japan; Koike, M., Department of Surgery II, Nagoya University, Graduate School of Medicine, 65, Tsurumai-cho, Showa-ku Nagoya, Aichi 466-8550, Japan; Nakao, A., Department of Surgery II, Nagoya University, Graduate School of Medicine, 65, Tsurumai-cho, Showa-ku Nagoya, Aichi 466-8550, Japan","Background Laparoscopic surgery requires fundamental skills peculiar to endoscopic procedures such as eye-hand coordination. Acquisition of such skills prior to performing actual surgery is highly desirable for favorable outcome. Virtual-reality simulators have been developed for both surgical training and assessment of performance. The aim of the current study is to show construct validity of a novel simulator, LapVR (Immersion Medical, San Jose, CA, USA), for Japanese surgeons and surgical residents. Methods Forty-four subjects were divided into the following three groups according to their experience in laparoscopic surgery: 14 residents (RE) with no experience in laparoscopic surgery, 14 junior surgeons (JR) with little experience, and 16 experienced surgeons (EX). All subjects executed ''essential task 1'' programmed in the LapVR, which consists of six tasks, resulting in automatic measurement of 100 parameters indicating various aspects of laparoscopic skills. Results Time required for each task tended to be inversely correlated with experience in laparoscopic surgery. For the peg transfer skill, statistically significant differences were observed between EX and RE in three parameters, including total time and average time taken to complete the procedure and path length for the nondominant hand. For the cutting skill, similar differences were observed between EX and RE in total time, number of unsuccessful cutting attempts, and path length for the nondominant hand. According to the programmed comprehensive evaluation, performance in terms of successful completion of the task and actual experience of the participants in laparoscopic surgery correlated significantly for the peg transfer (P = 0.007) and cutting skills (P = 0.026). Conclusions The peg transfer and cutting skills could best distinguish between EX and RE. This study is the first to provide evidence that LapVR has construct validity to discriminate between novice and experienced laparoscopic surgeons. © Springer Science+Business Media, LLC 2010.","Assessment; Laparoscopic surgery; Simulation training; Virtual reality","article; clinical effectiveness; computer simulation; construct validity; controlled study; female; human; laparoscopic surgery; male; medical student; operation duration; personal experience; priority journal; professional competence; simulator; surgeon; surgical equipment; surgical training; task performance; virtual reality; work experience",Article,"Final","",Scopus,2-s2.0-79954738642
"Mania K., Badariah S., Coxon M., Watten P.","6602471750;10240878700;12790137700;6506615337;","Cognitive transfer of spatial awareness states from immersive virtual environments to reality",2010,"ACM Transactions on Applied Perception","7","2",,"","",,27,"10.1145/1670671.1670673","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872409581&doi=10.1145%2f1670671.1670673&partnerID=40&md5=98491225a5534b5c6b72286852e4c6e7","Department of Electronic and Computer Engineering, Technical University of Crete, Kounoupidiana, 73100, Chania, Crete, Greece; University of Sussex UK, Brighton, BN1 9QJ, United Kingdom; York St John University, Lord Mayor's Walk, York, YO31 7EX, United Kingdom","Mania, K., Department of Electronic and Computer Engineering, Technical University of Crete, Kounoupidiana, 73100, Chania, Crete, Greece, University of Sussex UK, Brighton, BN1 9QJ, United Kingdom; Badariah, S., University of Sussex UK, Brighton, BN1 9QJ, United Kingdom; Coxon, M., York St John University, Lord Mayor's Walk, York, YO31 7EX, United Kingdom; Watten, P., University of Sussex UK, Brighton, BN1 9QJ, United Kingdom","An individual's prior experience will influence how new visual information in a scene is perceived and remembered. Accuracy of memory performance per se is an imperfect reflection of the cognitive activity (awareness states) that underlies performance in memory tasks. The aim of this research is to investigate the effect of varied visual fidelity of training environments on the transfer of training to the real world after exposure to immersive simulations representing a real-world scene. A between groups experiment was carried out to explore the effect of rendering quality on measurements of location-based recognition memory for objects and associated states of awareness. The immersive simulation consisted of one room that was either rendered flat-shaded or using radiosity rendering. The simulation was displayed on a stereo head-tracked head mounted display. Post exposure to the synthetic simulation, participants completed a memory recognition task conducted in a real-world scene by physically arranging objects in their physical form in a real-world room. Participants also reported one of four states of awareness following object recognition. They were given several options of awareness states that reflected the level of visual mental imagery involved during retrieval, the familiarity of the recollection and related guesses. The scene incorporated objects that ""fitted"" into the specific context of the real-world scene, referred to as consistent objects, and objects that were not related to the specific context of the real-world scene, referred to as inconsistent objects. A follow-up studywas conducted a week after the initial test. Interestingly, results revealed a higher proportion of correct object recognition associated with mental imagery when participants were exposed to low-fidelity flat-shaded training scenes rather than the radiosity rendered ones. Memory psychology indicates that awareness states based on visual imagery require stronger attentional processing in the first instance than those based on familiarity. A tentative claim would, therefore, be that those immersive environments that are distinctive because of their variation from ""real,"" such as flat-shaded environments, recruit stronger attentional resources. This additional attentional processing may bring about a change in participants' subjective experiences of ""remembering"" when they later transfer the training from that environment into a real-world situation. © 2010 ACM.","Human-computer interaction; Perceptual graphics","Cognitive activities; Head mounted displays; Immersive environment; Immersive virtual environments; Perceptual graphics; Real world situations; Subjective experiences; Transfer of trainings; Human computer interaction; Sensory perception; Virtual reality; Object recognition",Article,"Final","",Scopus,2-s2.0-84872409581
"Tichon J., Watson G., Wallis G., Banks J., Mavin T.","6603714327;57214046381;7102196682;7202965998;55615303000;","Measurement of affect during simulation-based training",2010,"46th Annual Human Factors and Ergonomics Society of Australia Conference 2010, HFESA 2010",,,,"53","64",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879829821&partnerID=40&md5=c76e0d674ef030af5ad2c4c606eb58dc","School of Human Movement Studies, University of Queensland, QLD, Australia; School of Bimolecular and Physical Sciences, Griffith University, QLD, Australia","Tichon, J., School of Human Movement Studies, University of Queensland, QLD, Australia; Watson, G., School of Human Movement Studies, University of Queensland, QLD, Australia; Wallis, G., School of Human Movement Studies, University of Queensland, QLD, Australia; Banks, J., School of Human Movement Studies, University of Queensland, QLD, Australia; Mavin, T., School of Bimolecular and Physical Sciences, Griffith University, QLD, Australia","Training designed to support and strengthen higher-order mental abilities now often involves immersion in Virtual Reality where dangerous real world scenarios can be safely replicated. However despite the growing popularity of advanced training simulations, methods for evaluating their use rely heavily on subjective measures or analysis of final outcomes. Without dynamic, objective performance measures the outcome of training in terms of impact on cognitive skills and ability to transfer newly acquired skills to the real world is unknown. The relationship between affective intensity and cognitive learning provides a potential new approach to ensure the processing of cognitions which occur prior to final outcomes, such as problem-solving and decision-making, are adequately evaluated. This paper describes the technical aspects of pilot work recently undertaken to develop a new measurement tool designed to objectively track individual affective levels during simulation-based training.","Affect; Evaluation; Simulation; Training","Affect; Affective intensity; Evaluation; Objective performance measures; Real-world scenario; Simulation; Simulation-based training; Training simulation; Human engineering; Measurements; Virtual reality; Personnel training",Conference Paper,"Final","",Scopus,2-s2.0-84879829821
"Branch K., Mitchell M., Miller M., Cochrum S.","55204353100;55317657000;57199377445;39761396600;","Physical fidelity considerations for NRC advanced reactor control room training simulators used for inspector/examiner training",2010,"7th International Topical Meeting on Nuclear Plant Instrumentation, Control, and Human-Machine Interface Technologies 2010, NPIC and HMIT 2010","2",,,"1030","1051",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79958292407&partnerID=40&md5=148ac67bfe8411b4e1b497b0398fe7a9","Pacific Northwest National Laboratory, PO Box 999, Richland, WA 99352, United States; Nuclear Regulatory Commission Technical Training Center, 5746 Marlin Road, Ste. 200, Chattanooga, TN 37411-5677, United States","Branch, K., Pacific Northwest National Laboratory, PO Box 999, Richland, WA 99352, United States; Mitchell, M., Pacific Northwest National Laboratory, PO Box 999, Richland, WA 99352, United States; Miller, M., Nuclear Regulatory Commission Technical Training Center, 5746 Marlin Road, Ste. 200, Chattanooga, TN 37411-5677, United States; Cochrum, S., Nuclear Regulatory Commission Technical Training Center, 5746 Marlin Road, Ste. 200, Chattanooga, TN 37411-5677, United States","This paper describes research into the physical fidelity requirements of control room simulators to train U.S. Nuclear Regulatory Commission (NRC) staff for their duties as inspectors and license examiners for next-generation nuclear power plants. The control rooms of these power plants are expected to utilize digital instrumentation and controls to a much greater extent than do current plants. The NRC is assessing training facility needs, particularly for control room simulators, which play a central role in NRC training. Simulator fidelity affects both training effectiveness and cost. Research has shown high simulation fidelity sometimes positively affects transfer to the operational environment but sometimes makes no significant difference or actually impedes learning. The conditions in which these different effects occur are often unclear, especially for regulators (as opposed to operators) about whom research is particularly sparse. This project developed an inventory of the tasks and knowledge, skills, and abilities that NRC regulators need to fulfill their job duties. It used expert panels to characterize the inventory items by type and level of cognitive/behavioral capability needed, difficulty to perform, importance to safety, frequency of performance, and the importance of simulator training for learning these capabilities. A survey of current NRC staff provides information about the physical fidelity of the NRC training simulators to the control rooms to which the students were assigned and the effect lack of fidelity had on learning and job performance. The study concludes that a high level of physical fidelity is not required for effective training of NRC staff.","Man-machine interface; Nuclear; Simulator fidelity; Training","Advanced reactors; Different effects; Digital instrumentation; Expert panels; Job performance; Man-machine interface; Nuclear; Operational environments; Simulation fidelity; Simulator fidelity; Simulator training; Training facility; Training simulator; U.S. Nuclear Regulatory Commission; Control rooms (power plants); Instruments; Man machine systems; Nuclear power plants; Research; Simulators; Personnel training",Conference Paper,"Final","",Scopus,2-s2.0-79958292407
"Keefe D.F., Sotiropoulos F., Interrante V., Runesha H.B., Coffey D., Staker M., Lin C., Sun Y., Borazjani I., Le T., Rowe N., Erdman A.","7101683249;7003581647;6701782618;6603177432;35730766900;36613804300;36613465500;55737845700;23003805400;36613342100;36613677000;7007082404;","A process for design, verification, validation, and manufacture of medical devices using immersive VR environments",2010,"Journal of Medical Devices, Transactions of the ASME","4","4", 045002,"","",,12,"10.1115/1.4002561","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78049521962&doi=10.1115%2f1.4002561&partnerID=40&md5=a5eef285041d016c39db37dea6c81f73","Department of Computer Science and Engineering, University of Minnesota, Minneapolis, MN 55455, United States; Saint Anthony Falls Laboratory, University of Minnesota, Minneapolis, MN 55414, United States; Minnesota Supercomputing Institute, University of Minnesota, Minneapolis, MN 55455, United States; Medical Devices Center and Department of Mechanical Engineering, University of Minnesota, Minneapolis, MN 55455, United States","Keefe, D.F., Department of Computer Science and Engineering, University of Minnesota, Minneapolis, MN 55455, United States; Sotiropoulos, F., Saint Anthony Falls Laboratory, University of Minnesota, Minneapolis, MN 55414, United States; Interrante, V., Department of Computer Science and Engineering, University of Minnesota, Minneapolis, MN 55455, United States; Runesha, H.B., Minnesota Supercomputing Institute, University of Minnesota, Minneapolis, MN 55455, United States; Coffey, D., Department of Computer Science and Engineering, University of Minnesota, Minneapolis, MN 55455, United States; Staker, M., Medical Devices Center and Department of Mechanical Engineering, University of Minnesota, Minneapolis, MN 55455, United States; Lin, C., Medical Devices Center and Department of Mechanical Engineering, University of Minnesota, Minneapolis, MN 55455, United States; Sun, Y., Medical Devices Center and Department of Mechanical Engineering, University of Minnesota, Minneapolis, MN 55455, United States; Borazjani, I., Saint Anthony Falls Laboratory, University of Minnesota, Minneapolis, MN 55414, United States; Le, T., Saint Anthony Falls Laboratory, University of Minnesota, Minneapolis, MN 55414, United States; Rowe, N., Minnesota Supercomputing Institute, University of Minnesota, Minneapolis, MN 55455, United States; Erdman, A., Medical Devices Center and Department of Mechanical Engineering, University of Minnesota, Minneapolis, MN 55455, United States","This paper presents a framework and detailed vision for using immersive virtual reality (VR) environments to improve the design, verification, validation, and manufacture of medical devices. Major advances in medical device design and manufacture currently require extensive and expensive product cycles that include animal and clinical trials. The current design process limits opportunities to thoroughly understand and refine current designs and to explore new high-risk, high-payoff designs. For the past 4 years, our interdisciplinary research group has been working toward developing strategies to dramatically increase the role of simulation in medical device engineering, including linking simulations with visualization and interactive design. Although this vision aligns nicely with the stated goals of the FDA and the increasingly important role that simulation plays in engineering, manufacturing, and science today, the interdisciplinary expertise needed to realize a simulation-based visual design environment for real-world medical device design problems makes implementing (and even generating a system-level design for) such a system extremely challenging. In this paper, we present our vision for a new process of simulation-based medical device engineering and the impact it can have within the field. We also present our experiences developing the initial components of a framework to realize this vision and applying them to improve the design of replacement mechanical heart valves. Relative to commercial software packages and other systems used in engineering research, the vision and framework described are unique in the combined emphasis on 3D user interfaces, ensemble visualization, and incorporating state-of-the-art custom computational fluid dynamics codes. We believe that this holistic conception of simulation-based engineering, including abilities to not just simulate with unprecedented accuracy but also to visualize and interact with simulation results, is critical to making simulation-based engineering practical as a tool for major innovation in medical devices. Beyond the medical device arena, the framework and strategies described may well generalize to simulation-based engineering processes in other domains that also involve simulating, visualizing, and interacting with data that describe spatially complex time-varying phenomena. © 2010 American Society of Mechanical Engineers.","Fluid dynamics; Heart valve; Human-computer interaction; Mechanical engineering; Medical devices; Simulation; Simulation-based engineering; Visualization","3D user interface; Clinical trial; Commercial software; Computational Fluid Dynamics codes; Design process; Developing strategy; Engineering process; Expensive products; Heart valve; Immersive virtual reality; Immersive VR; Interactive design; Interdisciplinary research; Mechanical heart valves; Medical device design; Medical Devices; New high; New process; Real-world; Simulation; Simulation result; Simulation-based; System level design; Time varying; Visual design; Biomedical engineering; Computational fluid dynamics; Design; Economic analysis; Fluid dynamics; Fluids; Human computer interaction; Innovation; Knowledge management; Manufacture; Mechanical engineering; Medical problems; User interfaces; Valves (mechanical); Virtual reality; Visualization; Industrial applications; article; biomedical engineering; clinical research; computational fluid dynamics; computer aided design; computer assisted tomography; computer program; drug delivery system; food and drug administration; heart valve prosthesis; heart valve regurgitation; heart valve replacement; human; human computer interaction; immersion; medical instrumentation; nonhuman; nuclear magnetic resonance imaging; process design; risk assessment; simulation; validation process; virtual reality",Article,"Final","",Scopus,2-s2.0-78049521962
"Kenig T., Kam Z., Feuer A.","36614350100;57190003838;57219828266;","Blind image deconvolution using machine learning for three-dimensional microscopy",2010,"IEEE Transactions on Pattern Analysis and Machine Intelligence","32","12", 5432190,"2191","2204",,59,"10.1109/TPAMI.2010.45","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78049529743&doi=10.1109%2fTPAMI.2010.45&partnerID=40&md5=0d0a4d92c162a3c12a1f642177a60c1a","Electrical Engineering Faculty, Technion-Israel Institute of Technology, Haifa, Israel; Department of Molecular Cell Biology, Weizmann Institute of Science, Rehovot 76100, Israel","Kenig, T., Electrical Engineering Faculty, Technion-Israel Institute of Technology, Haifa, Israel; Kam, Z., Department of Molecular Cell Biology, Weizmann Institute of Science, Rehovot 76100, Israel; Feuer, A., Electrical Engineering Faculty, Technion-Israel Institute of Technology, Haifa, Israel","In this work, we propose a novel method for the regularization of blind deconvolution algorithms. The proposed method employs example-based machine learning techniques for modeling the space of point spread functions. During an iterative blind deconvolution process, a prior term attracts the point spread function estimates to the learned point spread function space. We demonstrate the usage of this regularizer within a Bayesian blind deconvolution framework and also integrate into the latter a method for noise reduction, thus creating a complete blind deconvolution method. The application of the proposed algorithm is demonstrated on synthetic and real-world three-dimensional images acquired by a wide-field fluorescence microscope, where the need for blind deconvolution algorithms is indispensable, yielding excellent results. © 2010 IEEE.","Blind deconvolution; deblurring; kernel PCA; machine learning; microscopy; PCA","Blind deconvolution; Deblurring; Kernel PCA; Machine-learning; microscopy; PCA; Algorithms; Convolution; Learning systems; Optical design; Optical transfer function; Three dimensional; Deconvolution; algorithm; article; artificial intelligence; Bayes theorem; computer simulation; factual database; fluorescence microscopy; Fourier analysis; image processing; methodology; principal component analysis; Algorithms; Artificial Intelligence; Bayes Theorem; Computer Simulation; Databases, Factual; Fourier Analysis; Image Processing, Computer-Assisted; Microscopy, Fluorescence; Principal Component Analysis",Article,"Final","",Scopus,2-s2.0-78049529743
"Jung Y., Webelt S., Olbrich M., Drevensek T., Franke T., Roth M., Fellner D.","16304340400;36457367100;26531589600;35182893700;15135342700;57188584352;6603799372;","Interactive textures as spatial user interfaces in X3D",2010,"Web3D Symposium Proceedings",,,,"147","150",,1,"10.1145/1836049.1836071","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956236591&doi=10.1145%2f1836049.1836071&partnerID=40&md5=3a7984cd5fd3819f662dfc46226084e1","Fraunhofer IGD, TU Darmstadt, Darmstadt, Germany","Jung, Y., Fraunhofer IGD, TU Darmstadt, Darmstadt, Germany; Webelt, S., Fraunhofer IGD, TU Darmstadt, Darmstadt, Germany; Olbrich, M., Fraunhofer IGD, TU Darmstadt, Darmstadt, Germany; Drevensek, T., Fraunhofer IGD, TU Darmstadt, Darmstadt, Germany; Franke, T., Fraunhofer IGD, TU Darmstadt, Darmstadt, Germany; Roth, M., Fraunhofer IGD, TU Darmstadt, Darmstadt, Germany; Fellner, D., Fraunhofer IGD, TU Darmstadt, Darmstadt, Germany","3D applications, e.g. in the context of visualization or interactive design review, can require complex user interaction to manipulate certain elements, a typical task which requires standard user interface elements. However, there are still no generalized methods for selecting and manipulating objects in 3D scenes and 3D GUI elements often fail to gather support for reasons of simplicity, leaving developers encumbered to replicate interactive elements themselves. Therefore, we present a set of nodes that introduce different kinds of 2D user interfaces to X3D. We define a base type for these user interfaces called ""InteractiveTexture"", which is a 2D texture node implementing slots for input forwarding. From this node we derive several user interface representations to enable complex user interaction suitable for both, desktop and immersive interaction. © 2010 ACM.","3D UI; Interaction; Texturing; Virtual reality; X3D","2D textures; 3D application; 3D scenes; 3D UI; Generalized method; Immersive; Interaction; Interactive design; Interactive elements; Interface elements; Spatial user interfaces; User interaction; X3D; Textures; Three dimensional; Virtual reality; Visualization; User interfaces",Conference Paper,"Final","",Scopus,2-s2.0-77956236591
"Kartiko I., Kavakli M., Cheng K.","35185198900;6602420178;7402998367;","Learning science in a virtual reality application: The impacts of animated-virtual actors' visual complexity",2010,"Computers and Education","55","2",,"881","891",,34,"10.1016/j.compedu.2010.03.019","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953144820&doi=10.1016%2fj.compedu.2010.03.019&partnerID=40&md5=46d81efc9d661e55d46b5e439629d6b2","Department of Computing, Macquarie University, North Ryde, Sydney, NSW 2109, Australia; Department of Brain, Behaviour and Evolution, Macquarie University, North Ryde, Sydney, NSW 2109, Australia","Kartiko, I., Department of Computing, Macquarie University, North Ryde, Sydney, NSW 2109, Australia; Kavakli, M., Department of Computing, Macquarie University, North Ryde, Sydney, NSW 2109, Australia; Cheng, K., Department of Brain, Behaviour and Evolution, Macquarie University, North Ryde, Sydney, NSW 2109, Australia","As the technology in computer graphics advances, Animated-Virtual Actors (AVAs) in Virtual Reality (VR) applications become increasingly rich and complex. Cognitive Theory of Multimedia Learning (CTML) suggests that complex visual materials could hinder novice learners from attending to the lesson properly. On the other hand, previous studies have shown that visual complexity correlates with presence and may increase the perceived affective quality of the virtual world, towards an optimal experience or flow. Increasing these in VR applications may promote enjoyment and higher cognitive engagement for better learning outcomes. While visually complex materials could be motivating and pleasing to attend to, would they affect learning adversely? We developed a series of VR presentations to teach second-year psychology students about the navigational behaviour of Cataglyphis ants with flat, cartoon, or lifelike AVAs. To assess learning outcomes, we used Program Ratings, which measured perception of learning and perceived difficulty, and retention and transfer tests. The results from 200 students did not reveal any significant differences in presence, perceived affective quality, or learning outcomes as a function of the AVA's visual complexity. While the results showed positive correlations between presence, perceived affective quality and perception of learning, none of these correlates with perceived difficulty, retention, or transfer scores. Nevertheless, our simulation produced significant improvements on retention and transfer scores in all conditions. We discuss possible explanations and future research directions. © 2010 Elsevier Ltd. All rights reserved.","Applications of animated-virtual actors; Evaluation of CAL systems; Human-computer interface; Multimedia/hypermedia systems; Virtual reality","Evaluation of CAL systems; Human computer interfaces; Multimedia/hypermedia systems; Virtual actors; Computer supported cooperative work; Virtual reality",Article,"Final","",Scopus,2-s2.0-77953144820
"Garrett M., McMahon M.","26642324600;37085428500;","Computer-generated three-dimensional training environments: The simulation, user, and problem-based learning (SUPL) approach",2010,"International Journal of Gaming and Computer-Mediated Simulations","2","3",,"43","60",,1,"10.4018/jgcms.2010070103","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79953076434&doi=10.4018%2fjgcms.2010070103&partnerID=40&md5=a686250a4bde511233d8ea5fa4129615","Edith Cowan University, Australia","Garrett, M., Edith Cowan University, Australia; McMahon, M., Edith Cowan University, Australia","Problem-based learning is an instructional strategy that emphasises the accumulation and development of knowledge via an active and experiential based approach to solving problems. This pedagogical framework can be instantiated using gaming technology to provide learners with the ability to control their learning experience within a dynamic, responsive, and visually rich three-dimensional virtual environment. In this regard, a conceptual framework referred to as the Simulation, User, and Problem-based Learning (SUPL) approach has been developed in order to inform the design of 3D simulation environments based on gaming technology within a problem-based learning pedagogy. The SUPL approach identifies a series of design factors relative to the user, the problem-solving task, and the 3D simulation environment that guide the learning process and facilitate the transfer of knowledge. This paper will present a simulation environment design according to this conceptual framework for a problem-solving task within the context of an underground mine emergency evacuation. The problem-solving task will be designed to satisfy learning objectives that relate to the development of knowledge and skills for emergency evacuation of the Dominion Mining's Challenger mining operation located in South Australia. Copyright © 2010.","Learning objectives; Mine emergency evacuation; Problem-based learning; Simulation environment design; SUPL approach","3D simulations; Conceptual frameworks; Design factors; Emergency evacuation; Gaming technology; Instructional strategy; Learning experiences; Learning objectives; Learning process; Mining operations; Problem-based learning; Simulation environment; Simulation environment design; South Australia; SUPL approach; Underground mine; Virtual environments; Circuit simulation; Design; Engineering education; Mining; Three dimensional; Three dimensional computer graphics; Virtual reality; Problem solving",Article,"Final","",Scopus,2-s2.0-79953076434
"Londero A., Viaud-Delmon I., Baskind A., Delerue O., Bertet S., Bonfils P., Warusfel O.","7006173947;6603053540;36116591700;6603122142;24381797100;7006269708;14057179800;","Auditory and visual 3D virtual reality therapy for chronic subjective tinnitus: Theoretical framework",2010,"Virtual Reality","14","2",,"143","151",,8,"10.1007/s10055-009-0135-0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77952882596&doi=10.1007%2fs10055-009-0135-0&partnerID=40&md5=a3af5206416452faaef2471a7847a1e8","Service d'ORL et Chirurgie Cervico-Faciale Hôpital Européen Georges Pompidou, Paris, France; Laboratoire de Recherche sur les Systèmes Sensori-Moteurs (LNRS) Unité CNRS UMR 7060, Faculté de Médecine René, Descartes Université Paris V, Paris, France; IRCAM, Paris, France; CNRS UMR 9912, Paris, France","Londero, A., Service d'ORL et Chirurgie Cervico-Faciale Hôpital Européen Georges Pompidou, Paris, France, Laboratoire de Recherche sur les Systèmes Sensori-Moteurs (LNRS) Unité CNRS UMR 7060, Faculté de Médecine René, Descartes Université Paris V, Paris, France; Viaud-Delmon, I., IRCAM, Paris, France, CNRS UMR 9912, Paris, France; Baskind, A., Laboratoire de Recherche sur les Systèmes Sensori-Moteurs (LNRS) Unité CNRS UMR 7060, Faculté de Médecine René, Descartes Université Paris V, Paris, France; Delerue, O., IRCAM, Paris, France; Bertet, S., IRCAM, Paris, France; Bonfils, P., Service d'ORL et Chirurgie Cervico-Faciale Hôpital Européen Georges Pompidou, Paris, France, Laboratoire de Recherche sur les Systèmes Sensori-Moteurs (LNRS) Unité CNRS UMR 7060, Faculté de Médecine René, Descartes Université Paris V, Paris, France; Warusfel, O., IRCAM, Paris, France, CNRS UMR 9912, Paris, France","It is estimated that ~10% of the adult population in developed countries is affected by subjective tinnitus. Physiopathology of subjective tinnitus remains incompletely explained. Nevertheless, subjective tinnitus is thought to result from hyperactivity and neuroplastic reorganization of cortical and subcortical networks following acoustic deafferentation induced by cochlear or auditory nerve damage. Involvement of both auditory and non-auditory central nervous pathways explains the conscious perception of tinnitus and also the potentially incapacitating discomfort experienced by some patients (sound hypersensitivity, sleep disorders, attention deficit, anxiety or depression). These clinical patterns are similar to those observed in chronic pain following amputation where conditioning techniques using virtual reality have been shown both to be theoretically interesting and effectively useful. This analogy led us to develop an innovative setup with dedicated auditory and visual 3D virtual reality environments in which unilateral subjective tinnitus sufferers are given the possibility to voluntarily manipulate an auditory and visual image of their tinnitus (tinnitus avatar). By doing so, the patients will be able to transfer their subjective auditory perception to the tinnitus avatar and to gain agency on this multimodal virtual percept they hear, see and spatially control. Repeated sessions of such virtual reality immersions are then supposed to contribute to tinnitus treatment by promoting cerebral plasticity. This paper describes the theoretical framework and setup adjustments required by this very first attempt to adapt virtual reality techniques to subjective tinnitus treatment. Therapeutic usefulness will be validated by a further controlled clinical trial. © 2009 The Author(s).","Neuroplasticity; Tinnitus; Virtual reality","3D virtual reality; Adult populations; Attention deficit; Auditory nerves; Auditory perception; Chronic pain; Clinical trial; Developed countries; Multi-modal; Neuroplasticity; Physiopathology; Setup adjustments; Sleep disorders; Theoretical framework; Visual image; Neurophysiology; Three dimensional; Virtual reality",Article,"Final","",Scopus,2-s2.0-77952882596
