Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
"Brouwer A.-M., van der Waa J., Stokking H.","7102575587;57193858656;25032071700;","BCI to potentially enhance streaming images to a VR headset by predicting head rotation",2018,"Frontiers in Human Neuroscience","12",, 420,"","",,1,"10.3389/fnhum.2018.00420","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056811876&doi=10.3389%2ffnhum.2018.00420&partnerID=40&md5=51b5275784df9bd4315f22469dfaa8f4","Department of Perceptual and Cognitive Systems, Netherlands Organization for Applied Scientific Research (TNO), Soesterberg, Netherlands; Department of Media Networking, Netherlands Organization for Applied Scientific Research (TNO), Den Haag, Netherlands","Brouwer, A.-M., Department of Perceptual and Cognitive Systems, Netherlands Organization for Applied Scientific Research (TNO), Soesterberg, Netherlands; van der Waa, J., Department of Perceptual and Cognitive Systems, Netherlands Organization for Applied Scientific Research (TNO), Soesterberg, Netherlands; Stokking, H., Department of Media Networking, Netherlands Organization for Applied Scientific Research (TNO), Den Haag, Netherlands","While numerous studies show that brain signals contain information about an individual’s current state that are potentially valuable for smoothing man–machine interfaces, this has not yet lead to the use of brain computer interfaces (BCI) in daily life. One of the main challenges is the common requirement of personal data that is correctly labeled concerning the state of interest in order to train a model, where this trained model is not guaranteed to generalize across time and context. Another challenge is the requirement to wear electrodes on the head. We here propose a BCI that can tackle these issues and may be a promising case for BCI research and application in everyday life. The BCI uses EEG signals to predict head rotation in order to improve images presented in a virtual reality (VR) headset. When presenting a 360° video to a headset, field-of-view approaches only stream the content that is in the current field of view and leave out the rest. When the user rotates the head, other content parts need to be made available soon enough to go unnoticed by the user, which is problematic given the available bandwidth. By predicting head rotation, the content parts adjacent to the currently viewed part could be retrieved in time for display when the rotation actually takes place. We here studied whether head rotations can be predicted on the basis of EEG sensor data and if so, whether application of such predictions could be applied to improve display of streaming images. Eleven participants generated left- and rightward head rotations while head movements were recorded using the headsets motion sensing system and EEG. We trained neural network models to distinguish EEG epochs preceding rightward, leftward, and no rotation. Applying these models to streaming EEG data that was withheld from the training showed that 400 ms before rotation onset, the probability “no rotation” started to decrease and the probabilities of an upcoming right- or leftward rotation started to diverge in the correct direction. In the proposed BCI scenario, users already wear a device on their head allowing for integrated EEG sensors. Moreover, it is possible to acquire accurately labeled training data on the fly, and continuously monitor and improve the model’s performance. The BCI can be harnessed if it will improve imagery and therewith enhance immersive experience. © 2018 Brouwer, van der Waa and Stokking.","Applied neuroscience; Brain computer interface; EEG; Head mounted display; Head rotation; Movement prediction; Neuroadaptive technology; Virtual reality","adult; Article; artificial neural network; brain computer interface; electroencephalography; head movement; human; human experiment; image display; image processing; imagery; normal human; prediction; probability; signal transduction; videorecording; virtual reality",Article,"Final","",Scopus,2-s2.0-85056811876
"Peterson S.M., Rios E., Ferris D.P.","57194682956;57203844599;35236545200;","Transient visual perturbations boost short-term balance learning in virtual reality by modulating electrocortical activity",2018,"Journal of Neurophysiology","120","4",,"1998","2010",,12,"10.1152/jn.00292.2018","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054775411&doi=10.1152%2fjn.00292.2018&partnerID=40&md5=6bb8b6acedd0dbcf8cee246dcfe15e9e","Department of Biomedical Engineering, School of Engineering, University of Michigan, Ann Arbor, MI, United States; J. Crayton Pruitt Family Department of Biomedical Engineering, University of Florida, Gainesville, FL, United States","Peterson, S.M., Department of Biomedical Engineering, School of Engineering, University of Michigan, Ann Arbor, MI, United States; Rios, E., Department of Biomedical Engineering, School of Engineering, University of Michigan, Ann Arbor, MI, United States; Ferris, D.P., J. Crayton Pruitt Family Department of Biomedical Engineering, University of Florida, Gainesville, FL, United States","Immersive virtual reality can expose humans to novel training and sensory environments, but motor training with virtual reality has not been able to improve motor performance as much as motor training in real-world conditions. An advantage of immersive virtual reality that has not been fully leveraged is that it can introduce transient visual perturbations on top of the visual environment being displayed. The goal of this study was to determine whether transient visual perturbations introduced in immersive virtual reality modify electrocortical activity and behavioral outcomes in human subjects practicing a novel balancing task during walking. We studied three groups of healthy young adults (5 male and 5 female for each) while they learned a balance beam walking task for 30 min under different conditions. Two groups trained while wearing a virtual reality headset, and one of those groups also had half-second visual rotation perturbations lasting ~10% of the training time. The third group trained without virtual reality. We recorded high-density electroencephalography (EEG) and movement kinematics. We hypothesized that virtual reality training with perturbations would increase electrocortical activity and improve balance performance compared with virtual reality training without perturbations. Our results confirmed the hypothesis. Brief visual perturbations induced increased theta spectral power and decreased alpha spectral power in parietal and occipital regions and improved balance performance in posttesting. Our findings indicate that transient visual perturbations during immersive virtual reality training can boost short-term motor learning by inducing a cognitive change, minimizing the negative effects of virtual reality on motor training. NEW & NOTEWORTHY We found that transient visual perturbations in virtual reality during balance training can boost short-term motor learning by inducing a cognitive change, overcoming the negative effects of immersive virtual reality. As a result, subjects training in immersive virtual reality with visual perturbations have equivalent performance improvement as training in real-world conditions. Visual perturbations elicited cortical responses in occipital and parietal regions and may have improved the brain’s ability to adapt to variations in sensory input. © 2018 American Physiological Society. All rights reserved.","Adaptive generalization; Balance training; Electroencephalography; Motor learning; Virtual reality","adult; article; case report; clinical article; electroencephalography; female; human; human experiment; kinematics; male; motor learning; occipital cortex; rotation; sensory stimulation; virtual reality; walking; young adult",Article,"Final","",Scopus,2-s2.0-85054775411
"Grubert J., Witzani L., Ofek E., Pahud M., Kranz M., Kristensson P.O.","35114754100;56024891600;10139546600;6602493330;12239425600;6507412583;","Text Entry in Immersive Head-Mounted Display-Based Virtual Reality Using Standard Keyboards",2018,"25th IEEE Conference on Virtual Reality and 3D User Interfaces, VR 2018 - Proceedings",,, 8446059,"159","166",,41,"10.1109/VR.2018.8446059","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053830754&doi=10.1109%2fVR.2018.8446059&partnerID=40&md5=751e12a3f39023107cd2837e1c6effd0","Coburg University of Applied Sciences and Arts, Germany; University of Passau, Germany; Microsoft Research, Germany; University of Cambridge, United Kingdom","Grubert, J., Coburg University of Applied Sciences and Arts, Germany; Witzani, L., University of Passau, Germany; Ofek, E., Microsoft Research, Germany; Pahud, M., Coburg University of Applied Sciences and Arts, Germany; Kranz, M., Coburg University of Applied Sciences and Arts, Germany; Kristensson, P.O., University of Cambridge, United Kingdom","We study the performance and user experience of two popular mainstream text entry devices, desktop keyboards and touchscreen keyboards, for use in Virtual Reality (VR) applications. We discuss the limitations arising from limited visual feedback, and examine the efficiency of different strategies of use. We analyze a total of 24 hours of typing data in VR from 24 participants and find that novice users are able to retain about 60% of their typing speed on a desktop keyboard and about 40-45% of their typing speed on a touchscreen keyboard. We also find no significant learning effects, indicating that users can transfer their typing skills fast into VR. Besides investigating baseline performances, we study the position in which keyboards and hands are rendered in space. We find that this does not adversely affect performance for desktop keyboard typing and results in a performance trade-off for touchscreen keyboard typing. © 2018 IEEE.","H.5.2: [User Interfaces-Input devices and strategies.]","Economic and social effects; Helmet mounted displays; Typewriter keyboards; Virtual reality; Visual communication; Base-line performance; Head mounted displays; Input devices and strategies; Learning effects; Performance trade-off; Touch-screen keyboards; User experience; Visual feedback; User interfaces",Conference Paper,"Final","",Scopus,2-s2.0-85053830754
"McFadyen B.J., Fiset F., Charette C.","7004877191;57201912628;56480445300;","Substituting anticipatory locomotor adjustments online is time constrained",2018,"Experimental Brain Research","236","7",,"1985","1996",,2,"10.1007/s00221-018-5277-4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046492734&doi=10.1007%2fs00221-018-5277-4&partnerID=40&md5=74e19b1833539eff69206aeccf389cfb","Centre for Interdisciplinary Research in Rehabilitation and Social Integration, CIUSSS-CN, IRDPQ, 525 HamelQC  G1M 2S8, Canada; Department of Rehabilitation, Faculty of Medicine, Université LavalQC, Canada","McFadyen, B.J., Centre for Interdisciplinary Research in Rehabilitation and Social Integration, CIUSSS-CN, IRDPQ, 525 HamelQC  G1M 2S8, Canada, Department of Rehabilitation, Faculty of Medicine, Université LavalQC, Canada; Fiset, F., Centre for Interdisciplinary Research in Rehabilitation and Social Integration, CIUSSS-CN, IRDPQ, 525 HamelQC  G1M 2S8, Canada, Department of Rehabilitation, Faculty of Medicine, Université LavalQC, Canada; Charette, C., Centre for Interdisciplinary Research in Rehabilitation and Social Integration, CIUSSS-CN, IRDPQ, 525 HamelQC  G1M 2S8, Canada, Department of Rehabilitation, Faculty of Medicine, Université LavalQC, Canada","Two crucial, multi-articular strategies for anticipatory locomotor adjustments (ALA) are knee flexor generation to step over obstacles and hip flexor generation to step up. While lower limb control can be adapted online to modify an already planned obstacle avoidance, or to avoid the sudden appearance of an obstacle, it is not known whether a planned ALA can be substituted by different one online. The present objective was to study such ALA substitutions at two specific timepoints: the final planning stage and the initiation of ALA execution. Ten healthy, young adults (22.0 ± 1.7 years; 5 males) walked in a Virtual Environment (VE) representing the laboratory within a head mounted display. Two blocks of trials, one involving an initial VE with an obstacle (OB) and the other an initial VE with a platform (PL) (heights of 15% of lower limb length for both), were presented, where the initial VE could remain unchanged or be randomly switched between them at one of the two timepoints. The final VE always corresponded to the real environment. Lead limb kinematics, joint kinetics and energetics, as well as electromyography were measured. Repeated measures ANOVAs were used to compare across conditions. Foot clearance, knee flexor generation, and hip flexor generation all changed in the expected directions for the final VEs when requiring early substitution, but not when switched late. These findings show that volitional, locomotor strategies may be substituted at the end of the ALA planning phase, but not once execution is initiated. © 2018, Springer-Verlag GmbH Germany, part of Springer Nature.","Anticipatory control; Gait; Locomotion; Obstacle avoidance","adjustment; adult; analysis of variance; anticipatory locomotor adjustment; Article; controlled study; electromyography; energy transfer; female; foot; hip; human; human experiment; kinematics; kinetics; knee function; locomotion; male; normal human; online system; priority journal; repeat procedure; virtual reality; biomechanics; escape behavior; locomotion; lower limb; physiology; skeletal muscle; social adaptation; young adult; Adult; Biomechanical Phenomena; Electromyography; Escape Reaction; Female; Humans; Kinetics; Locomotion; Lower Extremity; Male; Muscle, Skeletal; Online Systems; Social Adjustment; Virtual Reality; Young Adult",Article,"Final","",Scopus,2-s2.0-85046492734
"Wei C.-S., Lin Y.-P., Wang Y.-T., Lin C.-T., Jung T.-P.","36814917100;16318996800;36018650200;8942403600;7201389395;","A subject-transfer framework for obviating inter- and intra-subject variability in EEG-based drowsiness detection",2018,"NeuroImage","174",,,"407","419",,29,"10.1016/j.neuroimage.2018.03.032","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044567738&doi=10.1016%2fj.neuroimage.2018.03.032&partnerID=40&md5=9d24ead687026fa423d2b2a0a01301e1","Department of Bioengineering, University of California San Diego, La Jolla, CA, United States; Swartz Center for Computational Neuroscience, Institute for Neural Computation, University of California San Diego, La Jolla, CA, United States; Center for Advanced Neurological Engineering, Institute of Engineering in Medicine, University of California San Diego, La Jolla, CA, United States; Institute of Medical Science and Technology, National Sun Yat-Sen University, Kaohsiung, Taiwan; Centre for Artificial Intelligence, FEIT, University of Technology, Sydney, Australia","Wei, C.-S., Department of Bioengineering, University of California San Diego, La Jolla, CA, United States, Swartz Center for Computational Neuroscience, Institute for Neural Computation, University of California San Diego, La Jolla, CA, United States, Center for Advanced Neurological Engineering, Institute of Engineering in Medicine, University of California San Diego, La Jolla, CA, United States; Lin, Y.-P., Institute of Medical Science and Technology, National Sun Yat-Sen University, Kaohsiung, Taiwan; Wang, Y.-T., Department of Bioengineering, University of California San Diego, La Jolla, CA, United States, Swartz Center for Computational Neuroscience, Institute for Neural Computation, University of California San Diego, La Jolla, CA, United States; Lin, C.-T., Centre for Artificial Intelligence, FEIT, University of Technology, Sydney, Australia; Jung, T.-P., Department of Bioengineering, University of California San Diego, La Jolla, CA, United States, Swartz Center for Computational Neuroscience, Institute for Neural Computation, University of California San Diego, La Jolla, CA, United States, Center for Advanced Neurological Engineering, Institute of Engineering in Medicine, University of California San Diego, La Jolla, CA, United States","Inter- and intra-subject variability pose a major challenge to decoding human brain activity in brain-computer interfaces (BCIs) based on non-invasive electroencephalogram (EEG). Conventionally, a time-consuming and laborious training procedure is performed on each new user to collect sufficient individualized data, hindering the applications of BCIs on monitoring brain states (e.g. drowsiness) in real-world settings. This study proposes applying hierarchical clustering to assess the inter- and intra-subject variability within a large-scale dataset of EEG collected in a simulated driving task, and validates the feasibility of transferring EEG-based drowsiness-detection models across subjects. A subject-transfer framework is thus developed for detecting drowsiness based on a large-scale model pool from other subjects and a small amount of alert baseline calibration data from a new user. The model pool ensures the availability of positive model transferring, whereas the alert baseline data serve as a selector of decoding models in the pool. Compared with the conventional within-subject approach, the proposed framework remarkably reduced the required calibration time for a new user by 90% (18.00 min–1.72 ± 0.36 min) without compromising performance (p = 0.0910) when sufficient existing data are available. These findings suggest a practical pathway toward plug-and-play drowsiness detection and can ignite numerous real-world BCI applications. © 2018","Brain-computer interface (BCI); Drowsiness; EEG baseline; Electroencephalogram (EEG); Hierarchical cluster analysis (HCA); Subject-transfer decoding","Article; attention test; brain computer interface; car driving; cluster analysis; drowsiness; electroencephalography; hierarchical cluster analysis; human; human experiment; normal human; priority journal; simulation; virtual reality; brain; calibration; electroencephalogram; electroencephalography; physiology; procedures; psychomotor performance; reproducibility; signal processing; wakefulness; Brain; Brain Waves; Brain-Computer Interfaces; Calibration; Cluster Analysis; Electroencephalography; Humans; Psychomotor Performance; Reproducibility of Results; Signal Processing, Computer-Assisted; Wakefulness",Article,"Final","",Scopus,2-s2.0-85044567738
"Werrlich S., Nguyen P.-A., Notni G.","57195069564;57209915720;7004204934;","Evaluating the training transfer of Head-Mounted Display based training for assembly tasks",2018,"ACM International Conference Proceeding Series",,,,"297","302",,10,"10.1145/3197768.3201564","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049917107&doi=10.1145%2f3197768.3201564&partnerID=40&md5=cf6d53b805f90786790e6809e4a4b063","BMW AG, Taunusstraße 41, München, 80807, Germany; Technical University Ilmenau, Postfach 100565, Ilmenau, 98684, Germany","Werrlich, S., BMW AG, Taunusstraße 41, München, 80807, Germany; Nguyen, P.-A., BMW AG, Taunusstraße 41, München, 80807, Germany; Notni, G., Technical University Ilmenau, Postfach 100565, Ilmenau, 98684, Germany","The automotive industry is growing constantly and more and more assembly workers are needed to negotiate the production volume. The training of new employees is essential to ensure premium quality products and processes. New technologies for training such as head-mounted displays (HMDs) receive a growing amount of attention by the scientific community, especially in the industrial domain. Due to its possibility to work hands-free while providing users with necessary augmented information, HMDs can enhance the quality and efficiency of assembly training tasks. However, comprehensive evaluations in industrial environments regarding the training transfer using augmented reality (AR) technologies are still very limited. In this paper, we aim to close this gap by conducting a user study with two groups and 30 participants, measuring the training transfer. We compare the effects of two slightly different HMD-based training applications. The first group complete a tutorial, beginner, intermediate and expert training level, while the second group received an additional quiz level. Results show that group two needed 17% more time to complete the training but made 79% less sequence mistakes compared to the first group. Additionally, we compare the user satisfaction by using the system usability scale (SUS) and the perceived workload by measuring the NASA-TLX. © 2018 Association for Computing Machinery.","Assembly; Augmented reality; Evaluation; Head-mounted display; Training","Assembly; Augmented reality; Automotive industry; NASA; Personnel training; Sensory perception; Street traffic control; Comprehensive evaluation; Evaluation; Head mounted displays; Industrial environments; Premium-quality products; Scientific community; System Usability Scale (SUS); Training applications; Helmet mounted displays",Conference Paper,"Final","",Scopus,2-s2.0-85049917107
"Huber T., Paschold M., Hansen C., Lang H., Kneist W.","18535462800;50361876100;55890379200;7402486188;7005632003;","Artificial Versus Video-Based Immersive Virtual Surroundings: Analysis of Performance and User’s Preference",2018,"Surgical Innovation","25","3",,"280","285",,5,"10.1177/1553350618761756","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047495181&doi=10.1177%2f1553350618761756&partnerID=40&md5=0ad928be9ec543737a9d0024a2671f68","University Medicine of the Johannes Gutenberg-University, Mainz, Germany; Otto-von-Guericke University, Magdeburg, Germany","Huber, T., University Medicine of the Johannes Gutenberg-University, Mainz, Germany; Paschold, M., University Medicine of the Johannes Gutenberg-University, Mainz, Germany; Hansen, C., Otto-von-Guericke University, Magdeburg, Germany; Lang, H., University Medicine of the Johannes Gutenberg-University, Mainz, Germany; Kneist, W., University Medicine of the Johannes Gutenberg-University, Mainz, Germany","Introduction. Immersive virtual reality (VR) laparoscopy simulation connects VR simulation with head-mounted displays to increase presence during VR training. The goal of the present study was the comparison of 2 different surroundings according to performance and users’ preference. Methods. With a custom immersive virtual reality laparoscopy simulator, an artificially created VR operating room (AVR) and a highly immersive VR operating room (IVR) were compared. Participants (n = 30) performed 3 tasks (peg transfer, fine dissection, and cholecystectomy) in AVR and IVR in a crossover study design. Results. No overall difference in virtual laparoscopic performance was obtained when comparing results from AVR with IVR. Most participants preferred the IVR surrounding (n = 24). Experienced participants (n = 10) performed significantly better than novices (n = 10) in all tasks regardless of the surrounding (P <.05). Participants with limited experience (n = 10) showed differing results. Presence, immersion, and exhilaration were significantly higher in IVR. Two thirds assumed that IVR would have a positive influence on their laparoscopic simulator use. Conclusion. This first study comparing AVR and IVR did not reveal differences in virtual laparoscopic performance. IVR is considered the more realistic surrounding and is therefore preferred by the participants. © 2018, © The Author(s) 2018.","abdominal surgery; immersive virtual reality; laparoscopy; simulation; training; virtual surgery","adult; Article; cholecystectomy; clinical assessment; crossover procedure; cyber sickness; diseases; female; fine dissection; human; immersive virtual reality; laparoscopy; male; medical procedures; medical student; middle aged; peg transfer; performance; questionnaire; task performance; virtual reality; young adult; clinical competence; education; medical education; procedures; surgeon; Adult; Clinical Competence; Education, Medical; Female; Humans; Laparoscopy; Male; Middle Aged; Surgeons; Surveys and Questionnaires; Virtual Reality; Young Adult",Article,"Final","",Scopus,2-s2.0-85047495181
"Jung J., Ahn Y.J.","57220995238;57201853639;","Effects of interface on procedural skill transfer in virtual training: Lifeboat launching operation study",2018,"Computer Animation and Virtual Worlds","29","3-4", e1812,"","",,7,"10.1002/cav.1812","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046267906&doi=10.1002%2fcav.1812&partnerID=40&md5=0f4881ff1662eaf041a1adb3184611b7","Korea Research Institute of Ships and Ocean Engineering, Daejeon, South Korea; Korea Institute of Maritime and Fisheries Technology, Busan, South Korea","Jung, J., Korea Research Institute of Ships and Ocean Engineering, Daejeon, South Korea; Ahn, Y.J., Korea Institute of Maritime and Fisheries Technology, Busan, South Korea","A comparative study assessing the effect of interface type on procedural skill transfer during virtual training is presented. The aim of this research is to evaluate the transferability of two aspects of procedural skills, that is, procedural knowledge and technical skills. We established one group with a lecture and three virtual training groups with a combination of output and input devices: a monitor and keyboard/mouse, a head-mounted display (HMD) and joypad, and an HMD and wearable sensors. The task for assessment was a lifeboat launching operation that requires a participant to memorize a 10-step procedure utilizing 14 different pieces of equipment that should be manipulated in each step. Before and after training, we evaluated the participants' procedural knowledge and technical skill on a real lifeboat. The monitor and keyboard/mouse group showed the best performance in a procedural knowledge assessment that addressed visually induced recollections from the real lifeboat. Alternatively, in the assessment of technical skills that determined manipulation ability that requires word-based mnemonics, the HMD and wearable sensors group outperformed the other groups. Moreover, the results showed that the virtual training was a more efficient training format for short-term training than a lecture due to the freedom of observation viewpoint, despite simulator sickness. Copyright © 2018 John Wiley & Sons, Ltd.","interface; maritime safety; procedural skill transfer; virtual reality; virtual training","Helmet mounted displays; Interfaces (materials); Lifeboats; Typewriter keyboards; Virtual reality; Wearable sensors; Comparative studies; Head mounted displays; Lifeboat launching; Maritime safety; Procedural knowledge; Simulator sickness; Skill transfer; Virtual training; E-learning",Conference Paper,"Final","",Scopus,2-s2.0-85046267906
"Rousset T., Bourdin C., Goulon C., Monnoyer J., Vercher J.-L.","57063135900;6603566648;26535970800;57063170900;7004221343;","Misperception of egocentric distances in virtual environments: More a question of training than a technological issue?",2018,"Displays","52",,,"8","20",,2,"10.1016/j.displa.2018.02.004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042939701&doi=10.1016%2fj.displa.2018.02.004&partnerID=40&md5=bb33373e8b990b9c57e6879e0a9e61d9","Aix-Marseille Univ, CNRS, ISM, Marseille, France; Groupe PSA, Velizy Villacoublay, France","Rousset, T., Aix-Marseille Univ, CNRS, ISM, Marseille, France; Bourdin, C., Aix-Marseille Univ, CNRS, ISM, Marseille, France; Goulon, C., Aix-Marseille Univ, CNRS, ISM, Marseille, France; Monnoyer, J., Aix-Marseille Univ, CNRS, ISM, Marseille, France, Groupe PSA, Velizy Villacoublay, France; Vercher, J.-L., Aix-Marseille Univ, CNRS, ISM, Marseille, France","Findings from virtual reality applications in general and driving or flight simulators in particular, are frequently generalized to the study of human behavior. Thus, it is crucial to ensure that the virtuality of the experimental setup has little or no effect on perception of space and motion. Most studies show that observers immersed in virtual environments (VE) perceive virtual space as compressed relative to the real world, resulting in systematic underestimations of egocentric distance. Parallax and stereopsis, known to be important depth cues for distance perception, at least for short distances, are rarely used together in driving simulators, so their interactive role during driving tasks is still not clear. Inter-individual differences in misperception are also referred to, though few studies have explored this. The aim of this study was, first, to determine whether egocentric distance perception in driving simulation depends on two depth cues, binocular disparity and motion parallax, and, second, to examine the effect of inter-individual differences. Several conditions were tested, both with and without stereoscopic vision of the scene and/or motion parallax of the head. We focused first on a range of long distances, 40–80 m (Experiment 1) and subsequently widened the range to distances from 5 to 80 m, thereby including short distances where stereopsis should be more relevant (Experiment 2). The study reveals great inter-individual variability, clearly distinguishing two participant profiles. However, results suggest that such differences do not depend on the availability of motion parallax and stereoscopic vision. The findings also show that an initial familiarization phase, under conditions similar to those of the experiments, can be predictive of participants’ perceptual behavior. © 2018 The Authors","Distance perception; Inter-individual variability; Parallax; Stereoscopy","Behavioral research; Depth perception; E-learning; Flight simulators; Geometrical optics; Stereo image processing; Binocular disparity; Distance perception; Driving simulation; Driving simulator; Individual variability; Inter-individual differences; Parallax; Stereoscopic vision; Virtual reality",Article,"Final","",Scopus,2-s2.0-85042939701
"Ma X., Yao Z., Wang Y., Pei W., Chen H.","57201641690;56911568900;7601519371;8365780300;10041330500;","Combining brain-computer interface and eye tracking for high-speed text entry in virtual reality",2018,"International Conference on Intelligent User Interfaces, Proceedings IUI",,,,"263","267",,5,"10.1145/3172944.3172988","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045452448&doi=10.1145%2f3172944.3172988&partnerID=40&md5=fff13c6fae5b3a42372fadd56cf28d65","Institute of Semiconductors, Chinese Academy of Sciences, Beijing, China; University of Chinese, Academy of Sciences, Beijing, China; Center for Excellence in Brain Science and Intelligence Technology, Chinese Academy of Sciences, Shanghai, China","Ma, X., Institute of Semiconductors, Chinese Academy of Sciences, Beijing, China, University of Chinese, Academy of Sciences, Beijing, China, Center for Excellence in Brain Science and Intelligence Technology, Chinese Academy of Sciences, Shanghai, China; Yao, Z., Institute of Semiconductors, Chinese Academy of Sciences, Beijing, China, University of Chinese, Academy of Sciences, Beijing, China, Center for Excellence in Brain Science and Intelligence Technology, Chinese Academy of Sciences, Shanghai, China; Wang, Y., Institute of Semiconductors, Chinese Academy of Sciences, Beijing, China, University of Chinese, Academy of Sciences, Beijing, China, Center for Excellence in Brain Science and Intelligence Technology, Chinese Academy of Sciences, Shanghai, China; Pei, W., Institute of Semiconductors, Chinese Academy of Sciences, Beijing, China, University of Chinese, Academy of Sciences, Beijing, China, Center for Excellence in Brain Science and Intelligence Technology, Chinese Academy of Sciences, Shanghai, China; Chen, H., Institute of Semiconductors, Chinese Academy of Sciences, Beijing, China, University of Chinese, Academy of Sciences, Beijing, China, Center for Excellence in Brain Science and Intelligence Technology, Chinese Academy of Sciences, Shanghai, China","Gaze interaction provides an efficient way for users to communicate and control in virtual reality (VR) presented by head-mounted displays. In gaze-based text-entry systems, eye tracking and brain-computer interface (BCI) are the two most commonly used approaches. This paper presents a hybrid BCI system for text entry in VR by combining steady-state visual evoked potentials (SSVEP) and eye tracking. The user interface in VR designed a 40-target virtual keyboard using a joint frequency-phase modulation method for SSVEP. Eye position was measured by an eyetracking accessory in the VR headset. Target-related gaze direction was detected by combining simultaneously recorded SSVEP and eye position data. Offline and online experiments indicate that the proposed system can type at a speed around 10 words per minute, leading to an information transfer rate (ITR) of 270 bits per minute. The results further demonstrate the superiority of the hybrid method over single-modality methods for VR applications. © 2018 Association for Computing Machinery.","Brain-computer interface; Eye tracking; Steady-state visual evoked potentials; Text entry; Virtual reality","Electrophysiology; Eye tracking; Helmet mounted displays; Interface states; User interfaces; Virtual reality; Head mounted displays; Information transfer rate; Modulation methods; On-line experiments; Steady state visual evoked potentials; Text entry; Text entry systems; Virtual Keyboards; Brain computer interface",Conference Paper,"Final","",Scopus,2-s2.0-85045452448
"Brito P.Q., Stoyanova J., Coelho A.","16678683600;55992151400;23089899600;","Augmented reality versus conventional interface: Is there any difference in effectiveness?",2018,"Multimedia Tools and Applications","77","6",,"7487","7516",,3,"10.1007/s11042-017-4658-1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018835569&doi=10.1007%2fs11042-017-4658-1&partnerID=40&md5=41cff006e4398a3d761d6a60896d3c3a","Faculdade de Economia, LIAAD/INESC-Tec, Universidade do Porto, Rua Dr. Roberto Frias, Porto, 4200-464, Portugal; Faculdade de Engenharia, Universidade do Porto, Rua Dr. Roberto Frias s/n, Porto, 4200-464, Portugal","Brito, P.Q., Faculdade de Economia, LIAAD/INESC-Tec, Universidade do Porto, Rua Dr. Roberto Frias, Porto, 4200-464, Portugal; Stoyanova, J., Faculdade de Engenharia, Universidade do Porto, Rua Dr. Roberto Frias s/n, Porto, 4200-464, Portugal; Coelho, A., Faculdade de Engenharia, Universidade do Porto, Rua Dr. Roberto Frias s/n, Porto, 4200-464, Portugal","The moment immediately before the “add to cart” decision is very critical in online shopping. Drawing on theories of transfer, spreading activation and human-computer interaction, the superiority of markerless Augmented Reality (AR) and Marker-based augmented reality (M) over Conventional Interactive (CI) is hypothesized. Although those multimedia tools are not part of the product/brand motivating the consumer interest they interfere in the interactive performance of the ecommerce. 150 consumers in a lab experiment showed higher emotional response, interactive response and brand evaluation in M and AR than CI. Contrary to what was expected the usability results were the inverse. That is, usability of CI outperforms M and AR. Considering only AR and M interfaces their effect on psychological variables was not statistically significant. A sophisticated or a simple interface had no impact on intention to buy the target brand, but the brand recommendation improved from M to AR. The differing effect of those three interface systems was mediated by brand familiarity, perceived risk, opinion leadership and positive emotional traits. © 2017, Springer Science+Business Media New York.","Augmented reality; Brand evaluation; Effectiveness; Emotion; Experimental design; Online shopping","Augmented reality; Behavioral research; Design of experiments; Electronic commerce; Brand evaluation; Effectiveness; Emotion; Emotional response; Interactive performance; Online shopping; Psychological variables; Spreading activations; Human computer interaction",Article,"Final","",Scopus,2-s2.0-85018835569
