Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
"Ali Z., Jiao L., Baker T., Abbas G., Abbas Z.H., Khaf S.","57190403100;35868065100;34267505000;57203423498;35202913400;57213265576;","A deep learning approach for energy efficient computational offloading in mobile edge computing",2019,"IEEE Access","7",, 8866714,"149623","149633",,16,"10.1109/ACCESS.2019.2947053","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077747923&doi=10.1109%2fACCESS.2019.2947053&partnerID=40&md5=214484a32c8ec52cb16f1ac205932a2d","Telecommunications and Networking (TeleCoN) Research Laboratory, GIK Institute of Engineering Sciences and Technology, Topi, 23640, Pakistan; Department of Information and Communication Technology, University of Agder (UiA), Grimstad, 4898, Norway; Department of Computer Science, Faculty of Engineering and Technology, Liverpool John Moores University, Liverpool, L3 3AF, United Kingdom; Faculty of Computer Sciences and Engineering, GIK Institute of Engineering Sciences and Technology, Topi, 23640, Pakistan; Faculty of Electrical Engineering, GIK Institute of Engineering Sciences and Technology, Topi, 23640, Pakistan","Ali, Z., Telecommunications and Networking (TeleCoN) Research Laboratory, GIK Institute of Engineering Sciences and Technology, Topi, 23640, Pakistan; Jiao, L., Department of Information and Communication Technology, University of Agder (UiA), Grimstad, 4898, Norway; Baker, T., Department of Computer Science, Faculty of Engineering and Technology, Liverpool John Moores University, Liverpool, L3 3AF, United Kingdom; Abbas, G., Faculty of Computer Sciences and Engineering, GIK Institute of Engineering Sciences and Technology, Topi, 23640, Pakistan; Abbas, Z.H., Faculty of Electrical Engineering, GIK Institute of Engineering Sciences and Technology, Topi, 23640, Pakistan; Khaf, S., Faculty of Electrical Engineering, GIK Institute of Engineering Sciences and Technology, Topi, 23640, Pakistan","Mobile edge computing (MEC) has shown tremendous potential as a means for computationally intensive mobile applications by partially or entirely offloading computations to a nearby server to minimize the energy consumption of user equipment (UE). However, the task of selecting an optimal set of components to offload considering the amount of data transfer as well as the latency in communication is a complex problem. In this paper, we propose a novel energy-efficient deep learning based offloading scheme (EEDOS) to train a deep learning based smart decision-making algorithm that selects an optimal set of application components based on remaining energy of UEs, energy consumption by application components, network conditions, computational load, amount of data transfer, and delays in communication. We formulate the cost function involving all aforementioned factors, obtain the cost for all possible combinations of component offloading policies, select the optimal policies over an exhaustive dataset, and train a deep learning network as an alternative for the extensive computations involved. Simulation results show that our proposed model is promising in terms of accuracy and energy consumption of UEs. © 2013 IEEE.","Computational offloading; deep learning; energy efficient offloading; mobile edge computing; user equipment","Computational efficiency; Cost functions; Data transfer; Decision making; Edge computing; Energy efficiency; Energy utilization; Green computing; Application components; Computational loads; Computational offloading; Decision-making algorithms; Energy efficient; Mobile applications; Offloading computations; User equipments; Deep learning",Article,"Final","",Scopus,2-s2.0-85077747923
"Martin-Brualla R., Pandey R., Yang S., Pid-Lypenskyi P., Taylor J., Valentin J., Khamis S., Davidson P., Tkach A., Lincoln P., Kowdle A., Rhemann C., Goldman D.B., Keskin C., Seitz S., Izadi S., Fanello S.","36028239400;57204394554;57195590659;57208902558;55365332000;55194433600;55365976700;7202139211;56954663700;57208428325;35173101000;8380954300;13007964200;24477101000;7004774929;16426108500;36170215300;","Lookingood: Enhancing performance capture with real-time neural re-rendering",2018,"SIGGRAPH Asia 2018 Technical Papers, SIGGRAPH Asia 2018",,, 255,"","",,17,"10.1145/3272127.3275099","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066100552&doi=10.1145%2f3272127.3275099&partnerID=40&md5=05498ecd06d7b289b7346712c0962ecc","Google Inc., United States","Martin-Brualla, R., Google Inc., United States; Pandey, R., Google Inc., United States; Yang, S., Google Inc., United States; Pid-Lypenskyi, P., Google Inc., United States; Taylor, J., Google Inc., United States; Valentin, J., Google Inc., United States; Khamis, S., Google Inc., United States; Davidson, P., Google Inc., United States; Tkach, A., Google Inc., United States; Lincoln, P., Google Inc., United States; Kowdle, A., Google Inc., United States; Rhemann, C., Google Inc., United States; Goldman, D.B., Google Inc., United States; Keskin, C., Google Inc., United States; Seitz, S., Google Inc., United States; Izadi, S., Google Inc., United States; Fanello, S., Google Inc., United States","Motivated by augmented and virtual reality applications such as telepresence, there has been a recent focus in real-time performance capture of humans under motion. However, given the real-time constraint, these systems often suffer from artifacts in geometry and texture such as holes and noise in the final rendering, poor lighting, and low-resolution textures. We take the novel approach to augment such real-time performance capture systems with a deep architecture that takes a rendering from an arbitrary viewpoint, and jointly performs completion, super resolution, and denoising of the imagery in real-time. We call this approach neural (re-)rendering, and our live system “LookinGood"". Our deep architecture is trained to produce high resolution and high quality images from a coarse rendering in real-time. First, we propose a self-supervised training method that does not require manual ground-truth annotation. We contribute a specialized reconstruction error that uses semantic information to focus on relevant parts of the subject, e.g. the face. We also introduce a salient reweighing scheme of the loss function that is able to discard outliers. We specifically design the system for virtual and augmented reality headsets where the consistency between the left and right eye plays a crucial role in the final user experience. Finally, we generate temporally stable results by explicitly minimizing the difference between two consecutive frames. We tested the proposed system in two different scenarios: one involving a single RGB-D sensor, and upper body reconstruction of an actor, the second consisting of full body 360◦ capture. Through extensive experimentation, we demonstrate how our system generalizes across unseen sequences and subjects. The supplementary video is available at http://youtu.be/Md3tdAKoLGU. © 2018 Copyright held by the owner/author(s).","Image denoising; Image enhancement; Re-rendering; Super-resolution","Augmented reality; Image denoising; Image enhancement; Interactive computer graphics; Optical resolving power; Real time systems; Semantics; Textures; Virtual reality; Visual communication; Augmented and virtual realities; Low-resolution textures; Real time constraints; Real time performance; Reconstruction error; Semantic information; Super resolution; Virtual and augmented reality; Rendering (computer graphics)",Conference Paper,"Final","",Scopus,2-s2.0-85066100552
"Singh J.M., Wasnik P., Ramachandra R.","17435449200;57194217687;57190835798;","Hessian-based robust ray-tracing of implicit surfaces on GPU",2018,"SIGGRAPH Asia 2018 Technical Briefs, SA 2018",,, a16,"","",,1,"10.1145/3283254.3283287","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060537719&doi=10.1145%2f3283254.3283287&partnerID=40&md5=dc03f74a4914aced5756612d1d6787ac","NTNU, Gjøvik, Norway","Singh, J.M., NTNU, Gjøvik, Norway; Wasnik, P., NTNU, Gjøvik, Norway; Ramachandra, R., NTNU, Gjøvik, Norway","In recent years, the Ray Tracing of Implicit Surfaces on a GPU has been studied by many researchers. However, the existing methods have challenges that mainly includes solving for self-intersecting surfaces. General solutions for Ray Tracing suffer from the problem of false roots, and robust solutions are hard to generalize. In this paper, we present a robust algorithm based on Extended Taylor-Test Adaptive Marching Points, which allows a robust rendering of Self-Intersecting Implicit Surfaces on a GPU. We are using the Second Order Taylor Series expansion to alleviate the problem of double-roots in Self-Intersecting Implicit Surfaces. Our approach is simple to implement and is based on the Hessian Matrix of the Implicit Surface that can be attributed to the Hessian Matrix can be used to obtain second-order Taylor Series expansion for the univariate ray-equation. We compare our results using the simulatedground-truth with the smallest step-size possible with the proposed algorithm, and our proposed algorithm gives the best visual results as well as highest SSIM percentage than other approaches. © 2018 Association for Computing Machinery.","Augmented reality; Hessian matrix; Implicit surfaces; Mean curvature; Ray-tracing; Taylor series; Virtual reality","Augmented reality; Graphics processing unit; Interactive computer graphics; Matrix algebra; Taylor series; Virtual reality; General solutions; Hessian matrices; Implicit surfaces; Intersecting surfaces; Mean curvature; Robust algorithm; Robust solutions; Taylor series expansions; Ray tracing",Conference Paper,"Final","",Scopus,2-s2.0-85060537719
"Borisov A., Sieck J., Ashikoto L., Kamenye G., Mwenyo J., Likando N.","57205722205;24722952700;57205718881;57205719402;57205714230;57205717169;","Development of an Efficient, Cost-Reducing Content Management System for Augmented Reality Applications",2018,"ACM International Conference Proceeding Series",,, 3283471,"188","191",,,"10.1145/3283458.3283471","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061273218&doi=10.1145%2f3283458.3283471&partnerID=40&md5=74626ef6ba77afd953cd42a0ffea9e5e","Hochschule für Technik und Wirtschaft, Berlin, Germany; Hochschule für Technik und Wirtschaft, Namibia University of Science and Technology, Berlin, Germany; Namibia University of Science and Technology, Windhoek, Namibia","Borisov, A., Hochschule für Technik und Wirtschaft, Berlin, Germany; Sieck, J., Hochschule für Technik und Wirtschaft, Namibia University of Science and Technology, Berlin, Germany; Ashikoto, L., Namibia University of Science and Technology, Windhoek, Namibia; Kamenye, G., Namibia University of Science and Technology, Windhoek, Namibia; Mwenyo, J., Namibia University of Science and Technology, Windhoek, Namibia; Likando, N., Namibia University of Science and Technology, Windhoek, Namibia","In recent years, the use of smartphones as well as other handheld devices has increased and spread exponentially. Despite the increased popularity and distribution of AR, development of AR applications is not a simple endeavor. Not only because it is difficult for people without the technical know-how to implement their own AR application, but also because of the high costs of the maintenance and development of such applications. This paper outlines and details a possible design of a content management system (CMS) for AR-applications, which can be a potential solution to the problem mentioned above. Considering some limitations of the mobile applications, many particularities need to be considered while developing this system. © 2018 Copyright held by the owner/author(s).","Augmented Reality; Content Management System; Mobile Application; Unity; Vuforia","Augmented reality; Knowledge engineering; Mobile computing; Technology transfer; AR application; Augmented reality applications; Content management system; Hand held device; Mobile applications; Technical know hows; Unity; Vuforia; Human computer interaction",Conference Paper,"Final","",Scopus,2-s2.0-85061273218
"Radhamani R., Divakar A., Nair A.A., Sivadas A., Mohan G., Nizar N., Nair B., Achuthan K., Diwakar S.","56442543800;57205438385;57205437765;57205436840;57205433917;56565556600;36657466300;35483077800;24511900300;","Virtual Laboratories in Biotechnology are Significant Educational Informatics Tools",2018,"2018 International Conference on Advances in Computing, Communications and Informatics, ICACCI 2018",,, 8554596,"1547","1551",,1,"10.1109/ICACCI.2018.8554596","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060014689&doi=10.1109%2fICACCI.2018.8554596&partnerID=40&md5=2c6296b75e803053dd95b7a06f3b75b8","Amrita Vishwa Vidyapeetham, School of Biotechnology, Amritapuri Campus, Clappana P.O., Kollam, Kerala, 690 525, India; Amrita Vishwa Vidyapeetham, Center for Cybersecurity Systems and Networks, Amritapuri Campus, Clappana P.O., Kollam, Kerala, 690 525, India","Radhamani, R., Amrita Vishwa Vidyapeetham, School of Biotechnology, Amritapuri Campus, Clappana P.O., Kollam, Kerala, 690 525, India; Divakar, A., Amrita Vishwa Vidyapeetham, School of Biotechnology, Amritapuri Campus, Clappana P.O., Kollam, Kerala, 690 525, India; Nair, A.A., Amrita Vishwa Vidyapeetham, School of Biotechnology, Amritapuri Campus, Clappana P.O., Kollam, Kerala, 690 525, India; Sivadas, A., Amrita Vishwa Vidyapeetham, School of Biotechnology, Amritapuri Campus, Clappana P.O., Kollam, Kerala, 690 525, India; Mohan, G., Amrita Vishwa Vidyapeetham, School of Biotechnology, Amritapuri Campus, Clappana P.O., Kollam, Kerala, 690 525, India; Nizar, N., Amrita Vishwa Vidyapeetham, School of Biotechnology, Amritapuri Campus, Clappana P.O., Kollam, Kerala, 690 525, India; Nair, B., Amrita Vishwa Vidyapeetham, School of Biotechnology, Amritapuri Campus, Clappana P.O., Kollam, Kerala, 690 525, India; Achuthan, K., Amrita Vishwa Vidyapeetham, Center for Cybersecurity Systems and Networks, Amritapuri Campus, Clappana P.O., Kollam, Kerala, 690 525, India; Diwakar, S., Amrita Vishwa Vidyapeetham, School of Biotechnology, Amritapuri Campus, Clappana P.O., Kollam, Kerala, 690 525, India","With recent advances in information and communication technologies (ICT), visual perception of knowledge has been crucial in education system. In developing nations, such as India, Government has added initiatives for improving the quality of education, by providing computer-based education to geographically constrained and economically challenged areas, at a minimal cost. For augmenting laboratory training, a national mission project, Virtual laboratories, was launched by India's Ministry of Human Resource Development (MHRD)'s National Mission on Education through Information and Communication Technology (NME-ICT). Through user-interactive animations, mathematical simulations and remote experiments, over 360+ experiments for more than 30 topics, web-based labs were developed and deployed in science and engineering discipline for usage by student-teacher communities. Using pedagogical aspects, this paper reviews the impact of virtual laboratories as an adaptive learning tool and its role in knowledge transfer in a blended classroom environment using cell biology and molecular biology virtual tools. Studies indicate the use of ICT-based virtual lab repository in complementing laboratory skillset and as teaching tools for disseminating online education via Massive Open Online Courses (MOOCs). © 2018 IEEE.","Blended learning; Knowledge transfer; Online platform; Skill training; Virtual laboratories","Cytology; Knowledge management; Laboratories; Molecular biology; Virtual reality; Blended learning; Knowledge transfer; Online platforms; Skill training; Virtual laboratories; E-learning",Conference Paper,"Final","",Scopus,2-s2.0-85060014689
"Khuwaja K.S.A., Chowdhry B.S., Khuwaja K.F., Mihalca V.O., Ţarcǎ R.C.","57204898223;18633334900;57204898222;57204126708;36667746600;","Virtual Reality Based Visualization and Training of a Quadcopter by using RC Remote Control Transmitter",2018,"IOP Conference Series: Materials Science and Engineering","444","5", 052008,"","",,2,"10.1088/1757-899X/444/5/052008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057736065&doi=10.1088%2f1757-899X%2f444%2f5%2f052008&partnerID=40&md5=cd03df9af193243d09d10a166f130a6b","Mechatronics Engineering Department, University of Oradea, Romania; Electronics Engineering Department, MUET, Jamshoro, Pakistan; Biomedical Engineering Department, MUET, Jamshoro, Pakistan","Khuwaja, K.S.A., Mechatronics Engineering Department, University of Oradea, Romania; Chowdhry, B.S., Electronics Engineering Department, MUET, Jamshoro, Pakistan; Khuwaja, K.F., Biomedical Engineering Department, MUET, Jamshoro, Pakistan; Mihalca, V.O., Mechatronics Engineering Department, University of Oradea, Romania; Ţarcǎ, R.C., Mechatronics Engineering Department, University of Oradea, Romania","The idea of this research paper is to simulate the flight of a quadcopter-type UAV, which can help to train drone pilots before the actual flight. We designed the quadcopter's model to help improve the future pilot's accuracy up to the point of a stable control, because it is necessary to know how to control the parameters of the quadcopter prior to a real-world scenario. Our system is based on a MATLAB Simulink model. The remote sensing input is given by the RC remote control, based on virtual reality, in order to train the data and output in 3D visualization environment. It has been developed and used for the measurement of the simulated system behavior and its performance. The objective of this research paper is to create a training environment of the quadcopter's flight parameters for a newly trained pilot. The pilot will be able to follow the simulated model and receive visual feedback. Following the simulated model implies stabilizing the moment of input-output. A visual system with real-time human-computer interaction could provide the intended training experience using this model. © 2018 Institute of Physics Publishing. All rights reserved.",,"Data visualization; E-learning; Machinery; MATLAB; Remote control; Remote sensing; Technology transfer; Three dimensional computer graphics; Unmanned aerial vehicles (UAV); Virtual reality; Visual communication; Visual servoing; Visualization; 3D Visualization; Flight parameters; Matlab Simulink models; Real-world scenario; Simulated model; Simulated system; Training experiences; Visual feedback; Human computer interaction",Conference Paper,"Final","",Scopus,2-s2.0-85057736065
"Lin H.J., Huang S.-W., Lai S.-H., Chiang C.-K.","57201856600;57204286622;7402937330;55462217500;","Indoor Scene Layout Estimation from a Single Image",2018,"Proceedings - International Conference on Pattern Recognition","2018-August",, 8546278,"842","847",,5,"10.1109/ICPR.2018.8546278","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059749828&doi=10.1109%2fICPR.2018.8546278&partnerID=40&md5=bb28a1b626abafb0e384e1c0f5b1c2d0","Dept. Of Computer Science, National Tsing Hua University, Hsinchu, Taiwan; Dept. Of Computer Science and Information Engineering, National Chung Cheng University, Chiayi, Taiwan","Lin, H.J., Dept. Of Computer Science, National Tsing Hua University, Hsinchu, Taiwan; Huang, S.-W., Dept. Of Computer Science, National Tsing Hua University, Hsinchu, Taiwan; Lai, S.-H., Dept. Of Computer Science, National Tsing Hua University, Hsinchu, Taiwan; Chiang, C.-K., Dept. Of Computer Science and Information Engineering, National Chung Cheng University, Chiayi, Taiwan","With the popularity of the hand devices and intelligent agents, many aimed to explore machine's potential in interacting with reality. Scene understanding, among the many facets of reality interaction, has gained much attention for its relevance in applications such as augmented reality (AR). Scene understanding can be partitioned into several sub tasks (i.e., layout estimation, scene classification, saliency prediction, etc). In this paper, we propose a deep learning-based approach for estimating the layout of a given indoor image in real-time. Our method consists of a deep fully convolutional network, a novel layout-degeneration augmentation method, and a new training pipeline which integrate an adaptive edge penalty and smoothness terms into the training process. Unlike previous deep learning-based methods that depend on post-processing refinement (e.g., proposal ranking and optimization), our method motivates the generalization ability of the network and the smoothness of estimated layout edges without deploying postprocessing techniques. Moreover, the proposed approach is time-efficient since it only takes the model one forward pass to render accurate layouts. We evaluate our method on LSUN Room Layout and Hedau dataset and obtain estimation results comparable with the state-of-the-art methods. © 2018 IEEE.",,"Augmented reality; Intelligent agents; Pattern recognition; Augmentation methods; Convolutional networks; Generalization ability; Learning-based approach; Learning-based methods; Post-processing techniques; Scene classification; State-of-the-art methods; Deep learning",Conference Paper,"Final","",Scopus,2-s2.0-85059749828
"Deherkar K., Martin G., George N., Maurya V.","55575267000;57206929971;57205293919;57205293847;","Gesture Controlled Virtual Reality Based Conferencing",2018,"2018 International Conference on Smart City and Emerging Technology, ICSCET 2018",,, 8537334,"","",,,"10.1109/ICSCET.2018.8537334","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059411790&doi=10.1109%2fICSCET.2018.8537334&partnerID=40&md5=6aa4b5f07daebc5b4567fca9b157c741","Computer Engineering Department, Don Bosco Institute of Technology, Mumbai, India","Deherkar, K., Computer Engineering Department, Don Bosco Institute of Technology, Mumbai, India; Martin, G., Computer Engineering Department, Don Bosco Institute of Technology, Mumbai, India; George, N., Computer Engineering Department, Don Bosco Institute of Technology, Mumbai, India; Maurya, V., Computer Engineering Department, Don Bosco Institute of Technology, Mumbai, India","The technology available today for interacting with a virtual environment involves wired or wireless hand controls with limited buttons or a large setup involving a camera and/or a sensor to capture movements. The cost of such a setup is such that it makes it inaccessible to most. The project aims at providing a cost effective VR solution which can produce the same effect with precision and flexibility, which is accessible to all. The proposed idea is to provide a hardware device that provides the user with an immersive VR experience and uses hand gestures captured via a camera placed on the device to control and interact with the VR environment. As an application of the project, an interactive workspace environment would be simulated, using a single hardware component that provides the user the viewing interface as well as can be controlled by simple hand gestures eliminating the need for additional hand-held devices controls. The project will also delve into the field of supervised learning to make possible the implementation of gesture recognition. © 2018 IEEE.","File transfer; Gesture Recognition; Hand Gesture Controls; Sensor; Supervised learning; Virtual Reality; VOIP; VR","Cameras; Cost effectiveness; Hardware; Sensors; Smart city; Supervised learning; Virtual reality; Cost effective; File transfers; Hand gesture control; Hand held device; Hardware components; Hardware devices; Interactive workspace; VOIP; Gesture recognition",Conference Paper,"Final","",Scopus,2-s2.0-85059411790
"Valdez M.T., Ferreira C.M., Maciel Barbosa F.P.","36006535100;55146902800;6603186154;","Application of Virtual Reality Tools in the Teaching of Concepts in Projects of Fast Loading Stations",2018,"2018 28th EAEEIE Annual Conference, EAEEIE 2018",,, 8534239,"","",,,"10.1109/EAEEIE.2018.8534239","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059042151&doi=10.1109%2fEAEEIE.2018.8534239&partnerID=40&md5=a3e0043e2ff361bd98e544fd3fd729fa","Departamento de Engenharia Eletrotecnica, Coimbra Polytechnic - ISEC, Coimbra, Portugal; Faculdade de Engenharia da Universidade Do Porto and INESC TEC Porto, Departamento de Engenharia Eletrotecnica e de Computadores, Porto, Portugal","Valdez, M.T., Departamento de Engenharia Eletrotecnica, Coimbra Polytechnic - ISEC, Coimbra, Portugal; Ferreira, C.M., Departamento de Engenharia Eletrotecnica, Coimbra Polytechnic - ISEC, Coimbra, Portugal; Maciel Barbosa, F.P., Faculdade de Engenharia da Universidade Do Porto and INESC TEC Porto, Departamento de Engenharia Eletrotecnica e de Computadores, Porto, Portugal","The classroom will always present great challenges to the teachers. It is important to know how to provide learning to a new generation of students and to try to understand how students learn today. Each student arrives at school with a diversity of knowledge resulting from their own life experience, probably divergent from that of their colleagues. On the other hand, the domain of the new Information and Communication Technologies (ICTs) is part of their own experience. The teacher/student relationship is becoming more and digital and, therefore, the limitations of space are more and more reduced. ICTS have greatly altered the way students have access to knowledge, how they share it or how they simply organize the work. Thus, traditional pedagogical strategies and processes must integrate technologies, as a way to apply new work methodologies that value the students' reflection and critical thinking. In return, technology will bring them closer to knowledge, increasing their autonomy and consequent motivation. This work aimed at introducing the topic of sustainable mobility, so that electric vehicles become a growing reality in everyday life. A power generation system was proposed using a grid of photovoltaic panels, which in turn will allow the sustained feeding of a quick charging station. The surplus of electricity produced by the grid of panels can be used to meet the energy needs of a service station. A varied range of software tools were used to address the challenge. This article aims at discussing the use of different software in the educational environment, highlighting the advantages, as well as the difficulties associated with the approach. Several educational software types were used in the final project of a master's degree in ISEC (Instituto Superior de Engenharia de Coimbra). Software tools are an effective way to train students. The use of virtual reality tools in concept teaching of fast charging stations was quite effective in the improvement of students. © 2018 IEEE.","Fast loading stations; Photovoltaic panels; Skelion; Sketch Up; Virtual reality tools","Computer software; E-learning; Electric power transmission networks; Photovoltaic cells; Technology transfer; Virtual reality; Fast loading; Photovoltaic panels; Skelion; Sketch Up; Virtual reality tools; Students",Conference Paper,"Final","",Scopus,2-s2.0-85059042151
"Martin-Brualla R., Pandey R., Yang S., Pidlypenskyi P., Taylor J., Valentin J., Khamis S., Davidson P., Tkach A., Lincoln P., Kowdle A., Rhemann C., Goldman D.B., Keskin C., Seitz S., Izadi S., Fanello S.","36028239400;57204394554;57195590659;57204393393;55365332000;55194433600;55365976700;7202139211;56954663700;57208428325;35173101000;8380954300;13007964200;24477101000;7004774929;16426108500;36170215300;","LookinGood: Enhancing performance capture with real-time neural re-rendering",2018,"ACM Transactions on Graphics","37","6", 255,"","",,15,"10.1145/3272127.3275099","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064840980&doi=10.1145%2f3272127.3275099&partnerID=40&md5=1fd678ed6e1773f50cb1f650b6898252","Google Inc., United States","Martin-Brualla, R., Google Inc., United States; Pandey, R., Google Inc., United States; Yang, S., Google Inc., United States; Pidlypenskyi, P., Google Inc., United States; Taylor, J., Google Inc., United States; Valentin, J., Google Inc., United States; Khamis, S., Google Inc., United States; Davidson, P., Google Inc., United States; Tkach, A., Google Inc., United States; Lincoln, P., Google Inc., United States; Kowdle, A., Google Inc., United States; Rhemann, C., Google Inc., United States; Goldman, D.B., Google Inc., United States; Keskin, C., Google Inc., United States; Seitz, S., Google Inc., United States; Izadi, S., Google Inc., United States; Fanello, S., Google Inc., United States","Motivated by augmented and virtual reality applications such as telepresence, there has been a recent focus in real-time performance capture of humans under motion. However, given the real-time constraint, these systems often suffer from artifacts in geometry and texture such as holes and noise in the final rendering, poor lighting, and low-resolution textures. We take the novel approach to augment such real-time performance capture systems with a deep architecture that takes a rendering from an arbitrary viewpoint, and jointly performs completion, super resolution, and denoising of the imagery in real-time. We call this approach neural (re-)rendering, and our live system ""LookinGood"". Our deep architecture is trained to produce high resolution and high quality images from a coarse rendering in real-time. First, we propose a self-supervised training method that does not require manual ground-truth annotation.We contribute a specialized reconstruction error that uses semantic information to focus on relevant parts of the subject, e.g. the face. We also introduce a salient reweighing scheme of the loss function that is able to discard outliers.We specifically design the system for virtual and augmented reality headsets where the consistency between the left and right eye plays a crucial role in the final user experience. Finally, we generate temporally stable results by explicitly minimizing the difference between two consecutive frames. We tested the proposed system in two different scenarios: one involving a single RGB-D sensor, and upper body reconstruction of an actor, the second consisting of full body 360° capture. Through extensive experimentation, we demonstrate how our system generalizes across unseen sequences and subjects. The supplementary video is available at http://youtu.be/Md3tdAKoLGU. © 2018 Copyright held by the owner/author(s).","Image denoising; Image enhancement; Re-rendering; Super-resolution","Augmented reality; Image denoising; Image enhancement; Optical resolving power; Real time systems; Semantics; Textures; Virtual reality; Visual communication; Augmented and virtual realities; Low-resolution textures; Real time constraints; Real time performance; Reconstruction error; Semantic information; Super resolution; Virtual and augmented reality; Rendering (computer graphics)",Article,"Final","",Scopus,2-s2.0-85064840980
"Sun L., Zhou Y., Hansen P., Geng W., Li X.","55492960600;57202023332;8862059000;35205280800;57202025304;","Cross-objects user interfaces for video interaction in virtual reality museum context",2018,"Multimedia Tools and Applications","77","21",,"29013","29041",,4,"10.1007/s11042-018-6091-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046717130&doi=10.1007%2fs11042-018-6091-5&partnerID=40&md5=e8d9ecfa78ebb388228c207d63d520a5","International Design Institute, Zhejiang University, Hangzhou, China; Alibaba-Zhejiang University Joint Institute of Frontier Technologies, Hangzhou, China; Department of Computer Science and Systems, Stockholm University, Kista, Sweden; Department of Digital Media, Zhejiang University, Hangzhou, China","Sun, L., International Design Institute, Zhejiang University, Hangzhou, China; Zhou, Y., International Design Institute, Zhejiang University, Hangzhou, China, Alibaba-Zhejiang University Joint Institute of Frontier Technologies, Hangzhou, China; Hansen, P., Department of Computer Science and Systems, Stockholm University, Kista, Sweden; Geng, W., Department of Digital Media, Zhejiang University, Hangzhou, China; Li, X., Alibaba-Zhejiang University Joint Institute of Frontier Technologies, Hangzhou, China, Department of Digital Media, Zhejiang University, Hangzhou, China","Museums are good places for learning and nowadays many museums are integrating digital media such as video and increasingly moving towards using virtual reality. In the physical world people used to seek information from object surfaces e.g. posters on the wall and this has been used as a metaphor in the virtual reality museum: numerous videos were inhabited within virtual objects and shaped cross-objects user interfaces (COUIs). However, how such interfaces perform for video interactions still needs more investigations. In this study we implemented and investigated COUIs in comparison with the conventional card-style user interfaces and the plain virtual reality user interfaces in the virtual reality museum. The results reported no significant differences in the perceived usability or learning experience between these user interfaces, except the COUIs had a lower level of satisfaction than the card-style user interfaces. However, the COUIs showed greater efficiency with shorter eye fixation durations and higher saccade frequencies, and within these COUIs instances, namely the fully-detached, semi-attached, and fully-attached COUIs, the fully-attached instance was closest to the form of interacting with physical object surfaces and it reported highest efficiency as well. Rationales behind these results and implications generalising for the future design of COUIs, are discussed. © 2018, Springer Science+Business Media, LLC, part of Springer Nature.","Cross-objects user interfaces; Museum learning experience; Perceived usability; Video interaction; Virtual reality museum","Digital storage; Efficiency; Virtual reality; Future designs; Learning experiences; Level of satisfaction; Museum learning; Perceived usability; Physical objects; Video interactions; Virtual objects; User interfaces",Article,"Final","",Scopus,2-s2.0-85046717130
