Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
"Van Leeuwen J.P., Hermans K., Jylhä A., Quanjer A.J., Nijman H.","7101943103;57205245949;34881770200;57207729757;57205248742;","Effectiveness of virtual reality in participatory urban planning",2018,"ACM International Conference Proceeding Series",,,,"128","136",,2,"10.1145/3284389.3284491","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062789034&doi=10.1145%2f3284389.3284491&partnerID=40&md5=66845dda78c73dc95036872de2752b7b","Hague University of Applied Sciences, The Hague, Netherlands; Municipality of The Hague, Netherlands; Twynstra and Gudde, Utrecht, Netherlands","Van Leeuwen, J.P., Hague University of Applied Sciences, The Hague, Netherlands; Hermans, K., Municipality of The Hague, Netherlands; Jylhä, A., Hague University of Applied Sciences, The Hague, Netherlands; Quanjer, A.J., Hague University of Applied Sciences, The Hague, Netherlands; Nijman, H., Twynstra and Gudde, Utrecht, Netherlands","In urban planning, 3D modeling and virtual reality (VR) provide new means for involving citizens in the planning process. For municipal government, it is essential to know how effective these means are, to justify investments. In this study, we present a case of using VR in a municipal process of civic participation concerning the redesign of a public park. The process included co-design activities and involved citizens in decision-making through a ballot, using 3D-rendered versions of competing designs. In co-design, 3D-modeling tools were instrumental in empowering citizens to negotiate design decisions, to discuss the quality of designs with experts, and to collectively take decisions. This paper demonstrates that, in a ballot on competing designs with 1302 citizens, VR headsets proved to be equally effective compared to other display technologies in informing citizens during decision making. The results of an additional, controlled experiment indicate that VR headsets provide higher engagement and more vivid memories than viewing the designs on non-immersive displays. By integrating research into a municipal process, we contribute evidence of cognitive and engagement effects of using 3D modeling and immersive VR technologies to empower citizens in participatory urban planning. The case described in the paper concerns a public park; a similar approach could be applied to the design of public installations including media architecture. © 2018 Association for Computing Machinery.","Civic engagement; Participatory design; Urban planning; Virtual reality","Architecture; Decision making; Technology transfer; Urban planning; Virtual reality; 3D modeling tools; Civic engagement; Competing designs; Controlled experiment; Display technologies; Integrating research; Municipal government; Participatory design; 3D modeling",Conference Paper,"Final","",Scopus,2-s2.0-85062789034
"Valdez M.T., Ferreira C.M., Maciel Barbosa F.P.","36006535100;55146902800;6603186154;","Application of Virtual Reality Tools in the Teaching of Concepts in Projects of Fast Loading Stations",2018,"2018 28th EAEEIE Annual Conference, EAEEIE 2018",,, 8534239,"","",,,"10.1109/EAEEIE.2018.8534239","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059042151&doi=10.1109%2fEAEEIE.2018.8534239&partnerID=40&md5=a3e0043e2ff361bd98e544fd3fd729fa","Departamento de Engenharia Eletrotecnica, Coimbra Polytechnic - ISEC, Coimbra, Portugal; Faculdade de Engenharia da Universidade Do Porto and INESC TEC Porto, Departamento de Engenharia Eletrotecnica e de Computadores, Porto, Portugal","Valdez, M.T., Departamento de Engenharia Eletrotecnica, Coimbra Polytechnic - ISEC, Coimbra, Portugal; Ferreira, C.M., Departamento de Engenharia Eletrotecnica, Coimbra Polytechnic - ISEC, Coimbra, Portugal; Maciel Barbosa, F.P., Faculdade de Engenharia da Universidade Do Porto and INESC TEC Porto, Departamento de Engenharia Eletrotecnica e de Computadores, Porto, Portugal","The classroom will always present great challenges to the teachers. It is important to know how to provide learning to a new generation of students and to try to understand how students learn today. Each student arrives at school with a diversity of knowledge resulting from their own life experience, probably divergent from that of their colleagues. On the other hand, the domain of the new Information and Communication Technologies (ICTs) is part of their own experience. The teacher/student relationship is becoming more and digital and, therefore, the limitations of space are more and more reduced. ICTS have greatly altered the way students have access to knowledge, how they share it or how they simply organize the work. Thus, traditional pedagogical strategies and processes must integrate technologies, as a way to apply new work methodologies that value the students' reflection and critical thinking. In return, technology will bring them closer to knowledge, increasing their autonomy and consequent motivation. This work aimed at introducing the topic of sustainable mobility, so that electric vehicles become a growing reality in everyday life. A power generation system was proposed using a grid of photovoltaic panels, which in turn will allow the sustained feeding of a quick charging station. The surplus of electricity produced by the grid of panels can be used to meet the energy needs of a service station. A varied range of software tools were used to address the challenge. This article aims at discussing the use of different software in the educational environment, highlighting the advantages, as well as the difficulties associated with the approach. Several educational software types were used in the final project of a master's degree in ISEC (Instituto Superior de Engenharia de Coimbra). Software tools are an effective way to train students. The use of virtual reality tools in concept teaching of fast charging stations was quite effective in the improvement of students. © 2018 IEEE.","Fast loading stations; Photovoltaic panels; Skelion; Sketch Up; Virtual reality tools","Computer software; E-learning; Electric power transmission networks; Photovoltaic cells; Technology transfer; Virtual reality; Fast loading; Photovoltaic panels; Skelion; Sketch Up; Virtual reality tools; Students",Conference Paper,"Final","",Scopus,2-s2.0-85059042151
"Sun L., Zhou Y., Hansen P., Geng W., Li X.","55492960600;57202023332;8862059000;35205280800;57202025304;","Cross-objects user interfaces for video interaction in virtual reality museum context",2018,"Multimedia Tools and Applications","77","21",,"29013","29041",,4,"10.1007/s11042-018-6091-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046717130&doi=10.1007%2fs11042-018-6091-5&partnerID=40&md5=e8d9ecfa78ebb388228c207d63d520a5","International Design Institute, Zhejiang University, Hangzhou, China; Alibaba-Zhejiang University Joint Institute of Frontier Technologies, Hangzhou, China; Department of Computer Science and Systems, Stockholm University, Kista, Sweden; Department of Digital Media, Zhejiang University, Hangzhou, China","Sun, L., International Design Institute, Zhejiang University, Hangzhou, China; Zhou, Y., International Design Institute, Zhejiang University, Hangzhou, China, Alibaba-Zhejiang University Joint Institute of Frontier Technologies, Hangzhou, China; Hansen, P., Department of Computer Science and Systems, Stockholm University, Kista, Sweden; Geng, W., Department of Digital Media, Zhejiang University, Hangzhou, China; Li, X., Alibaba-Zhejiang University Joint Institute of Frontier Technologies, Hangzhou, China, Department of Digital Media, Zhejiang University, Hangzhou, China","Museums are good places for learning and nowadays many museums are integrating digital media such as video and increasingly moving towards using virtual reality. In the physical world people used to seek information from object surfaces e.g. posters on the wall and this has been used as a metaphor in the virtual reality museum: numerous videos were inhabited within virtual objects and shaped cross-objects user interfaces (COUIs). However, how such interfaces perform for video interactions still needs more investigations. In this study we implemented and investigated COUIs in comparison with the conventional card-style user interfaces and the plain virtual reality user interfaces in the virtual reality museum. The results reported no significant differences in the perceived usability or learning experience between these user interfaces, except the COUIs had a lower level of satisfaction than the card-style user interfaces. However, the COUIs showed greater efficiency with shorter eye fixation durations and higher saccade frequencies, and within these COUIs instances, namely the fully-detached, semi-attached, and fully-attached COUIs, the fully-attached instance was closest to the form of interacting with physical object surfaces and it reported highest efficiency as well. Rationales behind these results and implications generalising for the future design of COUIs, are discussed. © 2018, Springer Science+Business Media, LLC, part of Springer Nature.","Cross-objects user interfaces; Museum learning experience; Perceived usability; Video interaction; Virtual reality museum","Digital storage; Efficiency; Virtual reality; Future designs; Learning experiences; Level of satisfaction; Museum learning; Perceived usability; Physical objects; Video interactions; Virtual objects; User interfaces",Article,"Final","",Scopus,2-s2.0-85046717130
"Saadatzi M.N., Pennington R.C., Welch K.C., Graham J.H.","36642836100;35275756900;37662476200;22234453000;","Small-Group Technology-Assisted Instruction: Virtual Teacher and Robot Peer for Individuals with Autism Spectrum Disorder",2018,"Journal of Autism and Developmental Disorders","48","11",,"3816","3830",,13,"10.1007/s10803-018-3654-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048787004&doi=10.1007%2fs10803-018-3654-2&partnerID=40&md5=d5853c28c780b6a5dad1df59c573f29c","Department of Electrical and Computer Engineering, University of Louisville, Louisville, KY  40292, United States; Department of Special Education and Child Development, University of North Carolina at Charlotte, Charlotte, NC, United States","Saadatzi, M.N., Department of Electrical and Computer Engineering, University of Louisville, Louisville, KY  40292, United States; Pennington, R.C., Department of Special Education and Child Development, University of North Carolina at Charlotte, Charlotte, NC, United States; Welch, K.C., Department of Electrical and Computer Engineering, University of Louisville, Louisville, KY  40292, United States; Graham, J.H., Department of Electrical and Computer Engineering, University of Louisville, Louisville, KY  40292, United States","The authors combined virtual reality technology and social robotics to develop a tutoring system that resembled a small-group arrangement. This tutoring system featured a virtual teacher instructing sight words, and included a humanoid robot emulating a peer. The authors used a multiple-probe design across word sets to evaluate the effects of the instructional package on the explicit acquisition and vicarious learning of sight words instructed to three children with autism spectrum disorder (ASD) and the robot peer. Results indicated that participants acquired, maintained, and generalized 100% of the words explicitly instructed to them, made fewer errors while learning the words common between them and the robot peer, and vicariously learned 94% of the words solely instructed to the robot. © 2018, Springer Science+Business Media, LLC, part of Springer Nature.","Autism spectrum disorder; Observational learning; Sight word instruction; Small-group instruction; Social robotics; Virtual reality and pedagogical agents","Article; autism; case report; child; clinical article; error; human; learning; male; preschool child; priority journal; robotics; school child; teacher; technology; virtual reality; word recognition; autism; education; peer group; procedures; psychology; randomization; robotics; teaching; Autism Spectrum Disorder; Child; Computer-Assisted Instruction; Education, Special; Humans; Male; Peer Group; Random Allocation; Robotics",Article,"Final","",Scopus,2-s2.0-85048787004
"Supančič J.S., III, Rogez G., Yang Y., Shotton J., Ramanan D.","55924622700;23398276500;57218495715;23019722900;6506835622;","Depth-Based Hand Pose Estimation: Methods, Data, and Challenges",2018,"International Journal of Computer Vision","126","11",,"1180","1198",,25,"10.1007/s11263-018-1081-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045261450&doi=10.1007%2fs11263-018-1081-7&partnerID=40&md5=78afd9622b2219c4f6455006c57b650b","University of California, Irvine, United States; Univ. Grenoble Alpes, Inria, CNRS, Grenoble INP*, LJK, Grenoble, 38000, France; Institute of Engineering Univ., Grenoble Alpes, France; Baidu Institute of Deep Learning, Sunnyvale, United States; Microsoft Research, Cambridge, United Kingdom; Carnegie Mellon University, Pittsburgh, PA, United States","Supančič, J.S., III, University of California, Irvine, United States; Rogez, G., Univ. Grenoble Alpes, Inria, CNRS, Grenoble INP*, LJK, Grenoble, 38000, France, Institute of Engineering Univ., Grenoble Alpes, France; Yang, Y., Baidu Institute of Deep Learning, Sunnyvale, United States; Shotton, J., Microsoft Research, Cambridge, United Kingdom; Ramanan, D., Carnegie Mellon University, Pittsburgh, PA, United States","Hand pose estimation has matured rapidly in recent years. The introduction of commodity depth sensors and a multitude of practical applications have spurred new advances. We provide an extensive analysis of the state-of-the-art, focusing on hand pose estimation from a single depth frame. To do so, we have implemented a considerable number of systems, and have released software and evaluation code. We summarize important conclusions here: (1) Coarse pose estimation appears viable for scenes with isolated hands. However, high precision pose estimation [required for immersive virtual reality and cluttered scenes (where hands may be interacting with nearby objects and surfaces) remain a challenge. To spur further progress we introduce a challenging new dataset with diverse, cluttered scenes. (2) Many methods evaluate themselves with disparate criteria, making comparisons difficult. We define a consistent evaluation criteria, rigorously motivated by human experiments. (3) We introduce a simple nearest-neighbor baseline that outperforms most existing systems. This implies that most systems do not generalize beyond their training sets. This also reinforces the under-appreciated point that training data is as important as the model itself. We conclude with directions for future progress. © 2018, Springer Science+Business Media, LLC, part of Springer Nature.","Benchmarking; Datasets; Hand pose; RGB-D sensor","Artificial intelligence; Benchmarking; Software engineering; Datasets; Evaluation criteria; Hand pose; Hand pose estimations; Immersive virtual reality; Nearest neighbors; Rgb-d sensors; State of the art; Virtual reality",Article,"Final","",Scopus,2-s2.0-85045261450
"Morrongiello B.A., Corbett M., Beer J., Koutsoulianos S.","7005908503;14031185400;57191228993;57204440464;","A pilot randomized controlled trial testing the effectiveness of a pedestrian training program that teaches children where and how to cross the street safely",2018,"Journal of Pediatric Psychology","43","10",,"1147","1159",,4,"10.1093/jpepsy/jsy056","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055596602&doi=10.1093%2fjpepsy%2fjsy056&partnerID=40&md5=74d1641d4809e67e8c0ab26ff335b2da","Department of Psychology, University of Guelph, Canada; Department of Pscyhology, University of Guelph, Mackinnon Building Extension, Guelph, ON  N1G 2W1, Canada","Morrongiello, B.A., Department of Pscyhology, University of Guelph, Mackinnon Building Extension, Guelph, ON  N1G 2W1, Canada; Corbett, M., Department of Psychology, University of Guelph, Canada; Beer, J., Department of Psychology, University of Guelph, Canada; Koutsoulianos, S., Department of Psychology, University of Guelph, Canada","Objective: Pedestrian injury is a leading cause of injury-related mortality for children. This pilot randomized controlled trial tested the efficacy of a training program to teach where and how to cross safely. Methods: Using fully immersive virtual reality technology, 142 children 7-10 years of age were recruited, with 130 completing crossing measures before (pretest) and immediately after (posttest) training. Training comprised 1.5 hr, was tailored to each child's performance over trials, and focused on either where to cross (n = 44 children completed testing) or how to cross safely (n = 43); corresponding control groups comprised 22 and 21 children, respectively. Following training, children in the intervention groups completed additional tasks to test conceptual knowledge and generalization of learning. Children in the control groups spent the same time as those in training groups but played a video game that used the same game controller but provided no training in street crossing. Results: The primary outcomes were errors in crossing at posttest, controlling for pretest error scores. Children in the intervention group made from 75% to 98% fewer errors at posttest than control children for all pedestrian safety variables related to where and how to cross safely, with effect sizes (incidence rate ratios) varying between 0.02 and 0.25. They also showed a generalization of what they had learned and applied this knowledge to novel posttraining situations. Conclusion: Training within a virtual pedestrian environment can successfully improve children's conceptual understanding and crossing behaviors for both where and how to cross streets safely. © The Author(s) 2018. Published by Oxford University Press on behalf of the Society of Pediatric Psychology.","Behavioral training; Children; Pedestrian; Virtual reality","child; controlled study; education; female; human; male; pedestrian; pilot study; prevention and control; procedures; program evaluation; randomized controlled trial; safety; traffic accident; virtual reality; walking; Accidents, Traffic; Child; Female; Humans; Male; Pedestrians; Pilot Projects; Program Evaluation; Safety; Virtual Reality; Walking",Article,"Final","",Scopus,2-s2.0-85055596602
"Szczurowski K., Smith M.","57202899868;57196078717;","'Woodlands'-A Virtual Reality Serious Game Supporting Learning of Practical Road Safety Skills",2018,"2018 IEEE Games, Entertainment, Media Conference, GEM 2018",,, 8516493,"427","435",,6,"10.1109/GEM.2018.8516493","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057030782&doi=10.1109%2fGEM.2018.8516493&partnerID=40&md5=ad57ac1f8e24833e90e1f57db49254f1","Department of Informatics, Institute of Technology Blanchardstown, Dublin, Ireland","Szczurowski, K., Department of Informatics, Institute of Technology Blanchardstown, Dublin, Ireland; Smith, M., Department of Informatics, Institute of Technology Blanchardstown, Dublin, Ireland","In developed societies road safety skills are taught early and often practiced under the supervision of a parent, providing children with a combination of theoretical and practical knowledge. At some point children will attempt to cross a road unsupervised, at that point in time their safety depends on the effectiveness of their road safety education. To date, various attempts to supplement road safety education with technology were made. Most common approach focus on addressing declarative knowledge, by delivering road safety theory in an engaging fashion. Apart from expanding on text based resources to include instructional videos and animations, some stakeholders (e.g.: Irish Road Safety Authority) attempt to take advantage of game-based learning [1]. However, despite the high capacity for interaction being common in Virtual Environments, available game-based solutions to road safety education are currently limited to delivering and assessing declarative knowledge. With recent advancements in the field of Virtual Reality (VR) Head Mounted Displays, procedural knowledge might also be addressed in Virtual Environments. This paper describes the design and development process of a computer-supported learning system that attempts to address psycho-motor skills involved in crossing a road safely, changing learners' attitude towards road safety best practices, and enabling independent practice of transferable skills. By implementing game-based learning principles and following best practice for serious game design (such as making educational components essential to successful game-play, or instructional scaffolding) we hope to make it not only more effective, but also engaging, allowing us to rely on learners' intrinsic motivation [2], to increase their independent practice time and provide them with feedback that will help to condition safe behaviour and increase retention. Presence in Virtual Reality might evoke responses to Virtual Environment as if it was real (RAIR) [3] and enable learners to truly experience learning scenarios. In consequence leading to formation of autobiographical memories constructed from multisensory input, which should result in an increased knowledge retention and transfer [4]. © 2018 IEEE.","Experiential Learning; Game-Based Learning; Road Safety; Serious Game; Virtual Environment; Virtual Reality; VR","Accident prevention; Animation; E-learning; Education computing; Helmet mounted displays; Learning systems; Motor transportation; Roads and streets; Scaffolds; Virtual reality; Autobiographical memory; Computer supported learning systems; Declarative knowledge; Design and development process; Experiential learning; Game-based Learning; Head mounted displays; Road safety; Serious games",Conference Paper,"Final","",Scopus,2-s2.0-85057030782
"Krekhov A., Krüger J., Cmentowski S.","41761856000;42761557200;57197770288;","VR animals: Surreal body ownership in virtual reality games",2018,"CHI PLAY 2018 - Proceedings of the 2018 Annual Symposium on Computer-Human Interaction in Play Companion Extended Abstracts",,,,"503","511",,7,"10.1145/3270316.3271531","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058482003&doi=10.1145%2f3270316.3271531&partnerID=40&md5=ad8f33934d960d9672b9af89e5fd61db","University of Duisburg-Essen, Duisburg, 47057, Germany","Krekhov, A., University of Duisburg-Essen, Duisburg, 47057, Germany; Krüger, J., University of Duisburg-Essen, Duisburg, 47057, Germany; Cmentowski, S., University of Duisburg-Essen, Duisburg, 47057, Germany","The illusion of being someone else and to perceive a virtual body as our own is one of the strengths of virtual reality setups. Past research explored that phenomenon regarding human-like virtual representations. In contrast, our ongoing work focuses on playing VR games in the role of an animal. We present five ways to control three different animals in a VR environment. The controls range from third person companion mode to first person full-body tracking. Our exploratory study indicates that virtual body ownership is also applicable to animals, which paves the way to a number of novel, animal-centered game mechanics. Based on interview outcomes, we also discuss possible directions for further research regarding non-humanoid VR experiences in digital games. © 2018 Copyright is held by the owner/author(s).","Animal avatar control; Animal embodiment; Body transfer illusion; Virtual body ownership; Virtual reality games","Animals; Human computer interaction; Interactive computer graphics; Interactive computer systems; Body transfer illusion; Digital games; Exploratory studies; First person; Full-body tracking; Human like; Virtual bodies; Virtual representations; Virtual reality",Conference Paper,"Final","",Scopus,2-s2.0-85058482003
"Brouwer A.-M., van der Waa J., Stokking H.","7102575587;57193858656;25032071700;","BCI to potentially enhance streaming images to a VR headset by predicting head rotation",2018,"Frontiers in Human Neuroscience","12",, 420,"","",,1,"10.3389/fnhum.2018.00420","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056811876&doi=10.3389%2ffnhum.2018.00420&partnerID=40&md5=51b5275784df9bd4315f22469dfaa8f4","Department of Perceptual and Cognitive Systems, Netherlands Organization for Applied Scientific Research (TNO), Soesterberg, Netherlands; Department of Media Networking, Netherlands Organization for Applied Scientific Research (TNO), Den Haag, Netherlands","Brouwer, A.-M., Department of Perceptual and Cognitive Systems, Netherlands Organization for Applied Scientific Research (TNO), Soesterberg, Netherlands; van der Waa, J., Department of Perceptual and Cognitive Systems, Netherlands Organization for Applied Scientific Research (TNO), Soesterberg, Netherlands; Stokking, H., Department of Media Networking, Netherlands Organization for Applied Scientific Research (TNO), Den Haag, Netherlands","While numerous studies show that brain signals contain information about an individual’s current state that are potentially valuable for smoothing man–machine interfaces, this has not yet lead to the use of brain computer interfaces (BCI) in daily life. One of the main challenges is the common requirement of personal data that is correctly labeled concerning the state of interest in order to train a model, where this trained model is not guaranteed to generalize across time and context. Another challenge is the requirement to wear electrodes on the head. We here propose a BCI that can tackle these issues and may be a promising case for BCI research and application in everyday life. The BCI uses EEG signals to predict head rotation in order to improve images presented in a virtual reality (VR) headset. When presenting a 360° video to a headset, field-of-view approaches only stream the content that is in the current field of view and leave out the rest. When the user rotates the head, other content parts need to be made available soon enough to go unnoticed by the user, which is problematic given the available bandwidth. By predicting head rotation, the content parts adjacent to the currently viewed part could be retrieved in time for display when the rotation actually takes place. We here studied whether head rotations can be predicted on the basis of EEG sensor data and if so, whether application of such predictions could be applied to improve display of streaming images. Eleven participants generated left- and rightward head rotations while head movements were recorded using the headsets motion sensing system and EEG. We trained neural network models to distinguish EEG epochs preceding rightward, leftward, and no rotation. Applying these models to streaming EEG data that was withheld from the training showed that 400 ms before rotation onset, the probability “no rotation” started to decrease and the probabilities of an upcoming right- or leftward rotation started to diverge in the correct direction. In the proposed BCI scenario, users already wear a device on their head allowing for integrated EEG sensors. Moreover, it is possible to acquire accurately labeled training data on the fly, and continuously monitor and improve the model’s performance. The BCI can be harnessed if it will improve imagery and therewith enhance immersive experience. © 2018 Brouwer, van der Waa and Stokking.","Applied neuroscience; Brain computer interface; EEG; Head mounted display; Head rotation; Movement prediction; Neuroadaptive technology; Virtual reality","adult; Article; artificial neural network; brain computer interface; electroencephalography; head movement; human; human experiment; image display; image processing; imagery; normal human; prediction; probability; signal transduction; videorecording; virtual reality",Article,"Final","",Scopus,2-s2.0-85056811876
"Škola F., Liarokapis F.","57189368470;7801416785;","Embodied VR environment facilitates motor imagery brain–computer interface training",2018,"Computers and Graphics (Pergamon)","75",,,"59","71",,12,"10.1016/j.cag.2018.05.024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049323107&doi=10.1016%2fj.cag.2018.05.024&partnerID=40&md5=561e34077968d8ba1953764e02e33b25","Faculty of Informatics, Masaryk University, Botanická 68a, Brno, Czech Republic","Škola, F., Faculty of Informatics, Masaryk University, Botanická 68a, Brno, Czech Republic; Liarokapis, F., Faculty of Informatics, Masaryk University, Botanická 68a, Brno, Czech Republic","Motor imagery (MI) is the predominant control paradigm for brain–computer interfaces (BCIs). After sufficient effort is invested to the training, the accuracy of commands mediated by mental imagery of bodily movements grows to a satisfactory level. However, many issues with the MI-BCIs persist; e.g., low bit transfer rate, BCI illiteracy, sub-optimal training procedure. Especially the training process for the MI-BCIs requires improvements. Currently, the training has an inappropriate form, resulting in a high mental and temporal demand on the users (weeks of training are required for the control). This study aims at addressing the issues with the MI-BCI training. To support the learning process, an embodied training environment was created. Participants were placed into a virtual reality environment observed from a first-person view of a human-like avatar, and their rehearsal of MI actions was reflected by the corresponding movements performed by the avatar. Leveraging extension of the sense of ownership, agency, and self-location towards a non-body object (principles known from the rubber hand illusion and the body transfer illusions) has already been proven to help in producing stronger EEG correlates of MI. These principles were used to facilitate the MI-BCI training process for the first time. Performance of 30 healthy participants after two sessions of training was measured using an on-line BCI scenario. The group trained using our embodied VR environment gained significantly higher average accuracy for BCI actions (58.3%) than the control group, trained with a standard MI-BCI training protocol (52.9%). © 2018 Elsevier Ltd","Body transfer illusion; Brain–Computer interfaces; Embodiment; Motor imagery; Rubber hand illusion; Virtual reality","Interfaces (computer); Rubber; Virtual reality; Bit transfer rates; Body transfer illusion; Embodiment; Learning process; Motor imagery; Optimal training; Predominant control; Virtual-reality environment; Brain computer interface",Article,"Final","",Scopus,2-s2.0-85049323107
"Peterson S.M., Rios E., Ferris D.P.","57194682956;57203844599;35236545200;","Transient visual perturbations boost short-term balance learning in virtual reality by modulating electrocortical activity",2018,"Journal of Neurophysiology","120","4",,"1998","2010",,12,"10.1152/jn.00292.2018","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054775411&doi=10.1152%2fjn.00292.2018&partnerID=40&md5=6bb8b6acedd0dbcf8cee246dcfe15e9e","Department of Biomedical Engineering, School of Engineering, University of Michigan, Ann Arbor, MI, United States; J. Crayton Pruitt Family Department of Biomedical Engineering, University of Florida, Gainesville, FL, United States","Peterson, S.M., Department of Biomedical Engineering, School of Engineering, University of Michigan, Ann Arbor, MI, United States; Rios, E., Department of Biomedical Engineering, School of Engineering, University of Michigan, Ann Arbor, MI, United States; Ferris, D.P., J. Crayton Pruitt Family Department of Biomedical Engineering, University of Florida, Gainesville, FL, United States","Immersive virtual reality can expose humans to novel training and sensory environments, but motor training with virtual reality has not been able to improve motor performance as much as motor training in real-world conditions. An advantage of immersive virtual reality that has not been fully leveraged is that it can introduce transient visual perturbations on top of the visual environment being displayed. The goal of this study was to determine whether transient visual perturbations introduced in immersive virtual reality modify electrocortical activity and behavioral outcomes in human subjects practicing a novel balancing task during walking. We studied three groups of healthy young adults (5 male and 5 female for each) while they learned a balance beam walking task for 30 min under different conditions. Two groups trained while wearing a virtual reality headset, and one of those groups also had half-second visual rotation perturbations lasting ~10% of the training time. The third group trained without virtual reality. We recorded high-density electroencephalography (EEG) and movement kinematics. We hypothesized that virtual reality training with perturbations would increase electrocortical activity and improve balance performance compared with virtual reality training without perturbations. Our results confirmed the hypothesis. Brief visual perturbations induced increased theta spectral power and decreased alpha spectral power in parietal and occipital regions and improved balance performance in posttesting. Our findings indicate that transient visual perturbations during immersive virtual reality training can boost short-term motor learning by inducing a cognitive change, minimizing the negative effects of virtual reality on motor training. NEW & NOTEWORTHY We found that transient visual perturbations in virtual reality during balance training can boost short-term motor learning by inducing a cognitive change, overcoming the negative effects of immersive virtual reality. As a result, subjects training in immersive virtual reality with visual perturbations have equivalent performance improvement as training in real-world conditions. Visual perturbations elicited cortical responses in occipital and parietal regions and may have improved the brain’s ability to adapt to variations in sensory input. © 2018 American Physiological Society. All rights reserved.","Adaptive generalization; Balance training; Electroencephalography; Motor learning; Virtual reality","adult; article; case report; clinical article; electroencephalography; female; human; human experiment; kinematics; male; motor learning; occipital cortex; rotation; sensory stimulation; virtual reality; walking; young adult",Article,"Final","",Scopus,2-s2.0-85054775411
"Jimenez Y.A., Wang W., Stuart K., Cumming S., Thwaites D., Lewis S.","36664582700;7501760667;12773566600;7004353703;7006384833;35478819000;","Breast Cancer Patients’ Perceptions of a Virtual Learning Environment for Pretreatment Education",2018,"Journal of Cancer Education","33","5",,"983","990",,4,"10.1007/s13187-017-1183-x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85012191640&doi=10.1007%2fs13187-017-1183-x&partnerID=40&md5=8d5650ad6f0b2594825c7973e5d01c8f","Faculty of Health Sciences, The University of Sydney, Lidcombe, NSW, Australia; The Crown Princess Mary Cancer Centre, Westmead Hospital, Westmead, NSW, Australia; School of Physics, The University of Sydney, Sydney, NSW, Australia","Jimenez, Y.A., Faculty of Health Sciences, The University of Sydney, Lidcombe, NSW, Australia; Wang, W., The Crown Princess Mary Cancer Centre, Westmead Hospital, Westmead, NSW, Australia; Stuart, K., The Crown Princess Mary Cancer Centre, Westmead Hospital, Westmead, NSW, Australia; Cumming, S., Faculty of Health Sciences, The University of Sydney, Lidcombe, NSW, Australia; Thwaites, D., School of Physics, The University of Sydney, Sydney, NSW, Australia; Lewis, S., Faculty of Health Sciences, The University of Sydney, Lidcombe, NSW, Australia","The process and technicalities of radiation therapy (RT) for cancer treatment can be challenging for patients to understand as RT involves complex procedures, highly specialised equipment, and radiation itself has limited sensory characteristics. Hence, it is imperative that education programs are specifically planned and developed to suit the needs of patients, address radiation as an entity and include salient visual aids. In this context, the Virtual Environment for Radiotherapy Training (VERT) system, primarily created for RT practitioner simulation, may provide unique opportunities for patient education. This article reports on patient feedback of a newly developed breast cancer patient education program, which integrates the VERT system as the focal education tool. The education program content included RT immobilisation, simulation, planning and treatment components, along with an introduction to the VERT system. Nineteen breast cancer patients (n = 19) completed an evaluation questionnaire at the completion of their VERT education program. Open-ended questions were used to detect the least and most useful aspects of the education session. Patient feedback indicated a high regard for the comprehensiveness of the education program, with particular acknowledgement of the three dimensional visual features of the VERT system. It is proposed that VERT’s high visual impact should be exploited in tailored patient education programs in order to obtain maximum patient engagement and make significant gains in effective knowledge transfer. © 2017, American Association for Cancer Education.","Breast cancer; Patient education; Radiation therapy; VERT","adult; aged; audiovisual aid; breast tumor; computer interface; female; human; middle aged; patient education; patient satisfaction; procedures; psychology; Adult; Aged; Audiovisual Aids; Breast Neoplasms; Female; Humans; Middle Aged; Patient Education as Topic; Patient Satisfaction; User-Computer Interface",Article,"Final","",Scopus,2-s2.0-85012191640
