Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
"Zheng B., Tien G., Atkins S.M., Swindells C., Tanin H., Meneghetti A., Qayumi K.A., Neely O., Panton M.","35294347300;35772913000;7102310616;57203349817;37119599100;6701853632;6602302777;46062316500;46062521800;","Surgeon's vigilance in the operating room",2011,"American Journal of Surgery","201","5",,"673","677",,45,"10.1016/j.amjsurg.2011.01.016","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79955698114&doi=10.1016%2fj.amjsurg.2011.01.016&partnerID=40&md5=bfeba409047cee5edb45898d2478dc48","Department of Surgery, University of British Columbia, 3602-910 W 10th Avenue, Vancouver, BC V5Z 4E3, Canada; Computing Science, Simon Fraser University, Burnaby, BC, Canada; University of Victoria, Locarna Systems, Inc., Victoria, BC, Canada","Zheng, B., Department of Surgery, University of British Columbia, 3602-910 W 10th Avenue, Vancouver, BC V5Z 4E3, Canada; Tien, G., Computing Science, Simon Fraser University, Burnaby, BC, Canada; Atkins, S.M., Computing Science, Simon Fraser University, Burnaby, BC, Canada; Swindells, C., University of Victoria, Locarna Systems, Inc., Victoria, BC, Canada; Tanin, H., Department of Surgery, University of British Columbia, 3602-910 W 10th Avenue, Vancouver, BC V5Z 4E3, Canada; Meneghetti, A., Department of Surgery, University of British Columbia, 3602-910 W 10th Avenue, Vancouver, BC V5Z 4E3, Canada; Qayumi, K.A., Department of Surgery, University of British Columbia, 3602-910 W 10th Avenue, Vancouver, BC V5Z 4E3, Canada; Neely, O., Department of Surgery, University of British Columbia, 3602-910 W 10th Avenue, Vancouver, BC V5Z 4E3, Canada; Panton, M., Department of Surgery, University of British Columbia, 3602-910 W 10th Avenue, Vancouver, BC V5Z 4E3, Canada","Objective: Surgeons' vigilance regarding patient condition was assessed using eye-tracking techniques during a simulated laparoscopic procedure. Methods: Surgeons were required to perform a partial cholecystectomy in a virtual reality trainer (SurgicalSim; METI Inc, Sarasota, FL) while wearing a lightweight head-mounted eye-tracker (Locarna systems Inc, Victoria, British Columbia, Canada). Half of the patients were preprogrammed to present a mildly unstable cardiac condition during the procedure. Surgical performance (evaluated by task time, instrument trajectory, and errors), mental workload (by the National Aeronautics and Space Administration Task Load Index), and eye movement were recorded and compared between 13 experienced and 10 novice surgeons. Results: Experienced surgeons took longer to complete the task and also made more errors. The overall workload reported by surgeons was similar, but expert surgeons reported a higher level of frustration and a lower level of physical demands. Surgeon workload was greater when operating on the unstable patient than on the stable patient. Novices performed faster but focused more of their attention on the surgical task. In contrast, experts glanced more frequently at the anesthetic monitor. Conclusions: This study shows the usefulness of using eye-tracking technology to measure a surgeon's vigilance during an operation. Eye-tracking observations can lead to inferences about a surgeon's behavior for patient safety. The unsatisfactory performance of expert surgeons on the VR simulator suggests that the fidelity of the virtual simulator needs to improve to enable surgeons to transfer their clinical skills. This, in turn, suggests using caution when having clinical experts as instructors to teach skills with virtual simulators. © 2011 Elsevier Inc. All rights reserved.","Eye-tracking; Intraoperating room performance; Patient safety; Simulation; Vigilance","adult; alertness; article; cholecystectomy; controlled study; eye tracking; frustration; heart disease; human; laparoscopy; medical expert; operating room; priority journal; simulation; surgeon; surgical error; workload",Article,"Final","",Scopus,2-s2.0-79955698114
"Scott D.J., Pugh C.M., Ritter E.M., Jacobs L.M., Pellegrini C.A., Sachdeva A.K.","35550052600;8833944500;35518395300;7202388309;7101984946;7003532148;","New directions in simulation-based surgical education and training: Validation and transfer of surgical skills, use of nonsurgeons as faculty, use of simulation to screen and select surgery residents, and long-term follow-up of learners",2011,"Surgery","149","6",,"735","744",,35,"10.1016/j.surg.2010.11.010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79957677550&doi=10.1016%2fj.surg.2010.11.010&partnerID=40&md5=466308577c87a57ef05ff1882d822926","University of Texas Southwestern Medical Center, Dallas, TX, United States; Northwestern University Feinberg School of Medicine, Chicago, IL, United States; Uniformed Services University, Bethesda, MD, United States; University of Connecticut School of Medicine, Hartford, CT, United States; University of Washington, Seattle, WA, United States; American College of Surgeons, 633 N. Saint Clair Street, Chicago, IL 60611, United States","Scott, D.J., University of Texas Southwestern Medical Center, Dallas, TX, United States; Pugh, C.M., Northwestern University Feinberg School of Medicine, Chicago, IL, United States; Ritter, E.M., Uniformed Services University, Bethesda, MD, United States; Jacobs, L.M., University of Connecticut School of Medicine, Hartford, CT, United States; Pellegrini, C.A., University of Washington, Seattle, WA, United States; Sachdeva, A.K., American College of Surgeons, 633 N. Saint Clair Street, Chicago, IL 60611, United States","The Consortium of American College of Surgeons-Accredited Education Institutes was created to explore new opportunities in simulation-based surgical education and training beyond the scope of individual accredited institutes. During the Third Annual Meeting of the Consortium of American College of Surgeons-Accredited Education Institutes Consortium, 4 work groups addressed the validation and transfer of surgical skills, the use of nonsurgeons as faculty, the use of simulation to screen and select surgery residents, and long-term follow-up of learners. The key elements from the deliberations and conclusions are summarized in this manuscript. © 2011 Mosby, Inc. All rights reserved.",,"breast cancer; breast examination; cancer screening; catheter; cholecystectomy; clinical competence; clinical practice; curriculum; digestive tract endoscopy; drain; faculty practice; follow up; geriatrics; health care personnel; health care quality; hemodialysis; high risk pregnancy; human; long term care; medical student; nurse; operating room personnel; outcome assessment; paramedical student; patient care; patient education; patient safety; physician; priority journal; psychologist; puerperium; residency education; respiration control; respiratory therapist; review; simulation; skill; surgical training; suturing method; task performance; treatment outcome; validation study",Article,"Final","",Scopus,2-s2.0-79957677550
"Wilson M.R., Vine S.J., Bright E., Masters R.S.W., Defriend D., McGrath J.S.","55574207642;36811509000;15069550000;7102880488;6603918469;12774961300;","Gaze training enhances laparoscopic technical skill acquisition and multi-tasking performance: A randomized, controlled study",2011,"Surgical Endoscopy","25","12",,"3731","3739",,89,"10.1007/s00464-011-1802-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-81955163031&doi=10.1007%2fs00464-011-1802-2&partnerID=40&md5=e5d013154c32dc95c7c346de966aea97","College of Life and Environmental Sciences, University of Exeter, St Luke's Campus, Exeter EX1 2LU, United Kingdom; Exeter Surgical Health Services Research Unit, Royal Devon and Exeter NHS Foundation Trust, Exeter, United Kingdom; Institute of Human Performance, University of Hong Kong, Hong Kong, Hong Kong; Centre for Innovation and Training in Elective Care, Torbay Hospital, Devon, United Kingdom","Wilson, M.R., College of Life and Environmental Sciences, University of Exeter, St Luke's Campus, Exeter EX1 2LU, United Kingdom; Vine, S.J., College of Life and Environmental Sciences, University of Exeter, St Luke's Campus, Exeter EX1 2LU, United Kingdom; Bright, E., Exeter Surgical Health Services Research Unit, Royal Devon and Exeter NHS Foundation Trust, Exeter, United Kingdom; Masters, R.S.W., Institute of Human Performance, University of Hong Kong, Hong Kong, Hong Kong; Defriend, D., Centre for Innovation and Training in Elective Care, Torbay Hospital, Devon, United Kingdom; McGrath, J.S., Exeter Surgical Health Services Research Unit, Royal Devon and Exeter NHS Foundation Trust, Exeter, United Kingdom","Background: The operating room environment is replete with stressors and distractions that increase the attention demands of what are already complex psychomotor procedures. Contemporary research in other fields (e.g., sport) has revealed that gaze training interventions may support the development of robust movement skills. This current study was designed to examine the utility of gaze training for technical laparoscopic skills and to test performance under multitasking conditions. Methods: Thirty medical trainees with no laparoscopic experience were divided randomly into one of three treatment groups: gaze trained (GAZE), movement trained (MOVE), and discovery learning/control (DISCOVERY). Participants were fitted with a Mobile Eye gaze registration system, which measures eye-line of gaze at 25 Hz. Training consisted of ten repetitions of the ""eye-hand coordination"" task from the LAP Mentor VR laparoscopic surgical simulator while receiving instruction and video feedback (specific to each treatment condition). After training, all participants completed a control test (designed to assess learning) and a multitasking transfer test, in which they completed the procedure while performing a concurrent tone counting task. Results: Not only did the GAZE group learn more quickly than the MOVE and DISCOVERY groups (faster completion times in the control test), but the performance difference was even more pronounced when multitasking. Differences in gaze control (target locking fixations), rather than tool movement measures (tool path length), underpinned this performance advantage for GAZE training. Conclusions: These results suggest that although the GAZE intervention focused on training gaze behavior only, there were indirect benefits for movement behaviors and performance efficiency. Additionally, focusing on a single external target when learning, rather than on complex movement patterns, may have freed-up attentional resources that could be applied to concurrent cognitive tasks. © 2011 The Author(s).","Distractions; Eye-hand coordination; Gaze strategy; Implicit motor learning; Psychomotor control; Stress","adult; article; clinical effectiveness; controlled study; eye fixation; eye hand coordination; eye tracking; female; gaze; human; intermethod comparison; laparoscopic surgery; learning style; male; physical mobility; priority journal; professional competence; professional development; simulator; skill retention; surgical training; task performance",Article,"Final","",Scopus,2-s2.0-81955163031
"Gutiérrez T., Rodríguez J., Vélaz Y., Casado S., Suescun A., Sánchez. E.J.","18036923100;57194191682;36662969400;7005494293;24282105300;57196876065;","IMA-VR: A multimodal virtual training system for skills transfer in Industrial Maintenance and Assembly tasks",2010,"Proceedings - IEEE International Workshop on Robot and Human Interactive Communication",,, 5598643,"428","433",,30,"10.1109/ROMAN.2010.5598643","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78649887580&doi=10.1109%2fROMAN.2010.5598643&partnerID=40&md5=e056988459082e88e90c396a90a89540","Department of Applied Mechanics, CEIT, TECNUN, Spain; LABEIN-TECNALIA, Spain","Gutiérrez, T., LABEIN-TECNALIA, Spain; Rodríguez, J., Department of Applied Mechanics, CEIT, TECNUN, Spain; Vélaz, Y., Department of Applied Mechanics, CEIT, TECNUN, Spain; Casado, S., LABEIN-TECNALIA, Spain; Suescun, A., Department of Applied Mechanics, CEIT, TECNUN, Spain; Sánchez., E.J., Department of Applied Mechanics, CEIT, TECNUN, Spain","Industrial Maintenance and Assembly is a very complex task involving both cognitive skills (procedural skills) and motor skills (fine motor control and bi-manual coordination skills). This paper presents a controlled multimodal training system, for transferring the motor and cognitive skills involved in these tasks. The new platform provides different multimodal aids and learning strategies that help and guide the users during their training process. One of the main features of this system is its flexibility to adapt itself to the task demands and to the users' preferences and needs supporting different configurations. To address bi-manual operations the platform offers different alternatives, one of them is a set-up composed of a haptic device to track the motion of the operator's dominant hand and simulate the physical interaction within the virtual environment, together with a marker-less motion capture system to track the motion of the other hand in real time. © 2010 IEEE.",,"Assembly tasks; Bi manuals; Co-ordination skills; Cognitive skill; Complex task; Fine motor control; Haptic devices; Industrial maintenance; Learning strategy; Motion capture system; Motor skills; Multi-modal; Physical interactions; Real time; Task demand; Training process; Training Systems; Virtual environments; Virtual training; Maintenance; Virtual reality; Coordination reactions",Conference Paper,"Final","",Scopus,2-s2.0-78649887580
"Hulin T., Schmirgel V., Yechiam E., Zimmermann U.E., Preusche C., Pöhler G.","23008567500;57199627082;55892873800;7201909731;6602947104;57220760440;","Evaluating exemplary training accelerators for programming-by-demonstration",2010,"Proceedings - IEEE International Workshop on Robot and Human Interactive Communication",,, 5598611,"440","445",,8,"10.1109/ROMAN.2010.5598611","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78649872096&doi=10.1109%2fROMAN.2010.5598611&partnerID=40&md5=855a0146c91be5af1131171d337aab81","KUKA Roboter GmbH, Germany; Faculty of Industrial Engineering and Management, Technion, Israel; Institute of Robotics and Mechatronics, German Aerospace Center (DLR), Germany; Otto-von-Guericke University, Magdeburg, Germany","Hulin, T., Institute of Robotics and Mechatronics, German Aerospace Center (DLR), Germany; Schmirgel, V., KUKA Roboter GmbH, Germany; Yechiam, E., Faculty of Industrial Engineering and Management, Technion, Israel; Zimmermann, U.E., KUKA Roboter GmbH, Germany; Preusche, C., Institute of Robotics and Mechatronics, German Aerospace Center (DLR), Germany; Pöhler, G., Otto-von-Guericke University, Magdeburg, Germany","Robot Programming by Demonstration requires comprehending the usage of a robotic system. This article is about accelerating the training of these skills, using the example of a DLR/KUKA light-weight robot. An augmented reality and a virtual reality setup are presented that aim to demonstrate and evaluate skills transfer of two different sub-tasks of this system: Avoiding robot singularities and setting correct compliance parameters. For this purpose training accelerators are introduced for visualising robot singularities, exploring robot singularities and feeling compliance parameters. An evaluation procedure for all three accelerators is suggested and has been performed on the first two. As interesting evaluation result a contrast to the Cognitive Theory of Multimedia Learning hypothesis could be observed: Additional visual information on the robot singularities impairs the participants' performance. © 2010 IEEE.",,"Cognitive theory of multimedia learning; Evaluation results; Light weight; Robot programming by demonstration; Robotic systems; Subtasks; Visual information; Augmented reality; Human computer interaction; Programmable robots; Virtual reality; Visual communication; Robot programming",Conference Paper,"Final","",Scopus,2-s2.0-78649872096
"Luber B., Haigermoser A., Grabner G.","28267974000;6506268515;9741585000;","Track geometry evaluation method based on vehicle response prediction",2010,"Vehicle System Dynamics","48","SUPPL. 1",,"157","173",,19,"10.1080/00423111003692914","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78649724231&doi=10.1080%2f00423111003692914&partnerID=40&md5=cdada07f66ceb3f2ae03f7fcb1a35292","Kompetenzzentrum - das Virtuelle Fahrzeug Forschungsgesellschaft MbH (ViF), A-8010 Graz, Austria; Siemens AG Österreich, A-8020 Graz, Austria","Luber, B., Kompetenzzentrum - das Virtuelle Fahrzeug Forschungsgesellschaft MbH (ViF), A-8010 Graz, Austria; Haigermoser, A., Siemens AG Österreich, A-8020 Graz, Austria; Grabner, G., Siemens AG Österreich, A-8020 Graz, Austria","Testing of the running characteristics of railway vehicles requires well-defined boundary conditions like track geometry quality. Test sections with the same track geometry quality must lead to the same dynamic vehicle response (VR) forces. The state-of-the-art methods do not fulfil this important requirement for a track quality definition. Our proposed method for track geometry assessment considers the vehicle/track interaction. 'Representative' transfer functions are used for the prediction of the vehicle reaction. Therefore, the results show a significant enhancement of the correlation between the track assessment quantities and the VR forces. © 2010 Taylor & Francis.","dynamic simulation; track geometry assessment; vehicle response analysis; vehicle/track interaction","Dynamic simulation; Railway vehicles; Running characteristic; State-of-the-art methods; Test sections; Track geometry; Track geometry quality; Track quality; Vehicle response; vehicle response analysis; vehicle/track interaction; Computer simulation; Railroad tracks; Vehicles; Computational geometry",Conference Paper,"Final","",Scopus,2-s2.0-78649724231
"Nathanael D., Vosniakos G.-C., Mosialos S.","6506068895;6701789136;14058702100;","Cognitive task analysis for virtual reality training: The case of CNC tool offsetting",2010,"ECCE 2010 - European Conference on Cognitive Ergonomics 2010: The 28th Annual Conference of the European Association of Cognitive Ergonomics",,,,"241","244",,4,"10.1145/1962300.1962350","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79955139098&doi=10.1145%2f1962300.1962350&partnerID=40&md5=698ba6798f79f45070616892c42a1b9f","National Technical University of Athens, School of Mechanical Engineering, GR- 15780, Zografou, Greece","Nathanael, D., National Technical University of Athens, School of Mechanical Engineering, GR- 15780, Zografou, Greece; Vosniakos, G.-C., National Technical University of Athens, School of Mechanical Engineering, GR- 15780, Zografou, Greece; Mosialos, S., National Technical University of Athens, School of Mechanical Engineering, GR- 15780, Zografou, Greece","Motivation - To examine if cognitive task analysis of expert machinists can be effective in developing a virtual reality based training system for CNC tool offsetting. Research approach - A cognitive task analysis of expert machinists was conducted which informed the development of a VR training system for CNC tool offsetting. Subsequently the effectiveness of the analysis was evaluated by conducting an experiment with 31 mechanical engineering students. Findings/Design - The virtual reality system demonstrated positive training transfer for the task of tool offsetting. The above indicates that the cognitive task analysis performed was effective in identifying a number of key skills of the tool offsetting task. Research limitations/Implications - The study does not prove the superiority of cognitive task analysis over other approaches for specifying virtual reality training systems, since it does not compare the cognitively tuned system with another one. Originality/Value - The present work provides evidence that skill transfer can be achieved even with low physical fidelity provided that the cognitive organization of a task is adequately mapped in the virtual reality system. Take away message - Further and beyond fidelity issues, cognitive task analysis can provide important input in specifying effective VR training systems.","CNC machining; Sensory - Motor skills; Simulation; Training; Virtual reality","Cnc machining; Cognitive organization; Cognitive task analysis; Mechanical engineering students; Research approach; Sensory - Motor skills; Simulation; Skill transfer; Training; Training Systems; Virtual reality system; Virtual reality training; Cognitive systems; Ergonomics; Job analysis; Machining; Virtual reality; E-learning",Conference Paper,"Final","",Scopus,2-s2.0-79955139098
"Scerbo M.W., Turner T.R., Newlin-Canzone E., Meglan D., Waddington R., King D., Champion H.","7004570474;57196941049;37056115100;6602725067;36026141900;37085357100;7102210750;","A preliminary evaluation of a burr hole drilling simulator for craniotomy",2010,"Proceedings of the Human Factors and Ergonomics Society","3",,,"2361","2365",,2,"10.1518/107118110X12829370266969","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79953075136&doi=10.1518%2f107118110X12829370266969&partnerID=40&md5=6748b3bddce5f143ebb0aba2e92ad506","Department of Psychology, Old Dominion University, United States; SimQuest, LLC, United States","Scerbo, M.W., Department of Psychology, Old Dominion University, United States; Turner, T.R., Department of Psychology, Old Dominion University, United States; Newlin-Canzone, E., Department of Psychology, Old Dominion University, United States; Meglan, D., SimQuest, LLC, United States; Waddington, R., SimQuest, LLC, United States; King, D., SimQuest, LLC, United States; Champion, H., SimQuest, LLC, United States","A training transfer paradigm was used to evaluate a virtual reality (VR) simulator for performing the burr hole drilling portion of a craniotomy procedure. Participants used a VR simulator that had a physical drill handle interfaced with a haptic force/torque feedback system. They practiced until they met a priori performance criteria and then repeated the procedure with a genuine drill and foam model of a skull. The results showed some positive transfer related to hand steadiness, but not for drilling time. The drilling model incorporated in the simulator may require more effort to maintain the drill position and more revolutions of the drill bit to penetrate the model skull. Thus, practice on the VR simulator enabled the participants to maintain better drill position on the physical model. From a clinical perspective, the findings underscore the advantages of practicing a critical surgical procedure on a simulator prior to performing on a genuine patient. Copyright 2010 by Human Factors and Ergonomics Society, Inc. All rights reserved.",,"Drilling time; Feedback systems; Hole drilling; Performance criterion; Physical model; Surgical procedures; Drills; Simulators; Virtual reality; Ergonomics",Conference Paper,"Final","",Scopus,2-s2.0-79953075136
"Cha M., Choi B.","56224749400;8154681000;","Visualizing and experiencing harmful gases in the VR environment",2010,"ACM SIGGRAPH ASIA 2010 Posters, SA'10",,, 57,"","",,,"10.1145/1900354.1900418","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79951900079&doi=10.1145%2f1900354.1900418&partnerID=40&md5=2308ea43d96251f205b7b7589c339cb3","Korea Institute of Machinery and Materials (KIMM), South Korea","Cha, M., Korea Institute of Machinery and Materials (KIMM), South Korea; Choi, B., Korea Institute of Machinery and Materials (KIMM), South Korea","We present an approach to visualizing and experiencing the harmful gases caused by fire in the virtual reality environment. It is known that a large portion of the casualties that result from fires in an enclosed space are due to poisoning by noxious gases rather than serious burns. The virtual-reality based visualization of those harmful gases will help people to enhance first emergency response and increase human safety. Because it is not currently possible to simulate the propagation of harmful gases in real time, we numerically simulate the behavior of fire-driven gases using an appropriate CFD solver off-line, then visualize the resulting voxel data through direct volume rendering, enabling an intuitive experience of gases in a virtual 3D space. Also, to visualize this type of naturally invisible gas data, we designed a transfer function based on the safety or danger range of gases, which can be customized by fire engineers or training supervisors.",,"3-D space; CFD solver; Direct volume rendering; Emergency response; Enclosed spaces; Fire engineers; Harmful gas; Human safety; Noxious gas; Real time; Virtual-reality environment; Voxel data; Fires; Interactive computer graphics; Personnel training; Virtual reality; Visualization; Volume rendering; Gases",Conference Paper,"Final","",Scopus,2-s2.0-79951900079
"Anderson E.F., McLoughlin L., Liarokapis F., Peters C., Petridis P., de Freitas S.","34976300400;26656832500;7801416785;26425154400;36128917500;57203045925;","Developing serious games for cultural heritage: A state-of-the-art Review",2010,"Virtual Reality","14","4",,"255","275",,173,"10.1007/s10055-010-0177-3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78649514858&doi=10.1007%2fs10055-010-0177-3&partnerID=40&md5=74e34a16c358fff2a58b9ec302a3ab56","Interactive Worlds Applied Research Group (iWARG), Coventry University, Coventry, United Kingdom; The National Centre for Computer Animation (NCCA), Bournemouth University, Bournemouth, United Kingdom; Serious Games Institute (SGI), Coventry University, Coventry, United Kingdom","Anderson, E.F., Interactive Worlds Applied Research Group (iWARG), Coventry University, Coventry, United Kingdom; McLoughlin, L., The National Centre for Computer Animation (NCCA), Bournemouth University, Bournemouth, United Kingdom; Liarokapis, F., Interactive Worlds Applied Research Group (iWARG), Coventry University, Coventry, United Kingdom; Peters, C., Interactive Worlds Applied Research Group (iWARG), Coventry University, Coventry, United Kingdom; Petridis, P., Serious Games Institute (SGI), Coventry University, Coventry, United Kingdom; de Freitas, S., Serious Games Institute (SGI), Coventry University, Coventry, United Kingdom","Although the widespread use of gaming for leisure purposes has been well documented, the use of games to support cultural heritage purposes, such as historical teaching and learning, or for enhancing museum visits, has been less well considered. The state-of-the-art in serious game technology is identical to that of the state-of-the-art in entertainment games technology. As a result, the field of serious heritage games concerns itself with recent advances in computer games, real-time computer graphics, virtual and augmented reality and artificial intelligence. On the other hand, the main strengths of serious gaming applications may be generalised as being in the areas of communication, visual expression of information, collaboration mechanisms, interactivity and entertainment. In this report, we will focus on the state-of-the-art with respect to the theories, methods and technologies used in serious heritage games. We provide an overview of existing literature of relevance to the domain, discuss the strengths and weaknesses of the described methods and point out unsolved problems and challenges. In addition, several case studies illustrating the application of methods and technologies used in cultural heritage are presented. © 2010 Springer-Verlag London Limited.","Computer games technology; Cultural heritage; Serious games","Collaboration mechanisms; Computer game; Computer games technology; Cultural heritage; Cultural heritages; Interactivity; Real time computer graphics; Serious games; Serious gaming; State-of-the-art reviews; Teaching and learning; Unsolved problems; Virtual and augmented reality; Artificial intelligence; Augmented reality; Computer software; Human computer interaction; Virtual reality; Technology",Article,"Final","",Scopus,2-s2.0-78649514858
"Haase T., Winter M., Fredrich H., Hednen A.","35955982300;57197032208;26325224200;55504101500;","Interactive training application for working under electrical voltage",2010,"WMSCI 2010 - The 14th World Multi-Conference on Systemics, Cybernetics and Informatics, Proceedings","1",,,"227","229",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84870229032&partnerID=40&md5=a529fc2e3ee2af533660e256c7985a83","Fraunhofer Institute for Factory and Automation, Sandtorstrasse 22, 39106 Magdeburg, Germany; RWE Rheinland Westfalen Netz AG, Rauschermühlenstr., 56637 Plaidt, Germany","Haase, T., Fraunhofer Institute for Factory and Automation, Sandtorstrasse 22, 39106 Magdeburg, Germany; Winter, M., Fraunhofer Institute for Factory and Automation, Sandtorstrasse 22, 39106 Magdeburg, Germany; Fredrich, H., Fraunhofer Institute for Factory and Automation, Sandtorstrasse 22, 39106 Magdeburg, Germany; Hednen, A., RWE Rheinland Westfalen Netz AG, Rauschermühlenstr., 56637 Plaidt, Germany","The paper presents an interactive training application for qualifying technicians for working under electrical voltage. Due to some restrictions of the on-site training the presented application shows possibilities of knowledge transfer in a descriptive and motivating manner by using 2-D as well as 3-D visualization techniques. An overview of deployed hardware settings and use cases is given. For application development the ADDIE Instruction Design Model is applied. Its implementation in the phases analysis, design, development and evaluation is presented.","3-D; ADDIE; Instructional design; Training; Virtual reality","3-D; 3D Visualization; ADDIE; Application development; Hardware settings; Instruction design; Instructional designs; Interactive training; Knowledge transfer; On-site training; Cybernetics; Information science; Knowledge management; Personnel training; Virtual reality; Three dimensional computer graphics",Conference Paper,"Final","",Scopus,2-s2.0-84870229032
"Chuang C.-H., Lai P.-C., Ko L.-W., Kuo B.-C., Lin C.-T.","26653452200;42661704900;8308152000;7102294126;8942403600;","Driver's cognitive state classification toward brain computer interface via using a generalized and supervised technology",2010,"Proceedings of the International Joint Conference on Neural Networks",,, 5596835,"","",,15,"10.1109/IJCNN.2010.5596835","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79959391520&doi=10.1109%2fIJCNN.2010.5596835&partnerID=40&md5=3497027439290f5b0868c44ee1df9235","Institute of Electrical Control Engineering, Brain Research Center, National Chiao-Tung University, 1001 Ta Hsueh Rd., Hsinchu 300, Taiwan; Department of Biological Science and Technology, Brain Research Center, National Chiao Tung University, 1001 Ta Hsueh Rd., Hsinchu 300, Taiwan; Graduate Institute of Educational Measurement and Statistics, National Taichung University, 140 MinShen Rd., Taichung 403, Taiwan","Chuang, C.-H., Institute of Electrical Control Engineering, Brain Research Center, National Chiao-Tung University, 1001 Ta Hsueh Rd., Hsinchu 300, Taiwan; Lai, P.-C., Graduate Institute of Educational Measurement and Statistics, National Taichung University, 140 MinShen Rd., Taichung 403, Taiwan; Ko, L.-W., Department of Biological Science and Technology, Brain Research Center, National Chiao Tung University, 1001 Ta Hsueh Rd., Hsinchu 300, Taiwan; Kuo, B.-C., Graduate Institute of Educational Measurement and Statistics, National Taichung University, 140 MinShen Rd., Taichung 403, Taiwan; Lin, C.-T., Institute of Electrical Control Engineering, Brain Research Center, National Chiao-Tung University, 1001 Ta Hsueh Rd., Hsinchu 300, Taiwan","Growing numbers of traffic accidents had become a serious social safety problem in recent years. The main factor of the high fatalities was the obvious decline of the driver's cognitive state in their perception, recognition and vehicle control abilities while being sleepy. The key to avoid the terrible consequents is to build a detecting system for ongoing assessment of driver's cognitive state. A quickly growing research, brain-computer interface (BCI), offers a solution offering great assistance to those who require alternative communicatory and control mechanisms. In this study, we propose an alertness/drowsiness classification system based on investigating electroencephalographic (EEG) brain dynamics in lane-keeping driving experiments in a virtual reality (VR) driving environment with a motion platform. The core of the classification system is composed of dimension reduction technique and classifier learning algorithm. In order to find the suitable method for better describing the data structure, we explore the performances using different feature extraction and feature selection methods with different classifiers. Experiment results show that the accuracy is over 80% in most combinations and even near 90% under Principal Component Analysis (PCA) and Nonparametric Weighted Feature Extraction (NWFE) going with Gaussian Maximum Likelihood classifier (ML) and k-Nearest-Neighbor classifier (kNN), respectively. In addition, this developed classification system can also solve the individual brain dynamic differences caused from different subjects and overcome the subject dependent limitation. The optimized solution with better accuracy performance out of all combinations can be considered to implement in the kernel brain-computer interface. © 2010 IEEE.",,"Brain dynamics; Classification system; Classifier learning; Cognitive state; Control mechanism; Detecting systems; Dimension reduction techniques; Driving environment; Feature selection methods; Gaussian maximum likelihood; K-nearest neighbors; Motion platforms; Nonparametric weighted feature extractions; Optimized solutions; Safety problems; Vehicle Control; Automobile drivers; Brain; Control system synthesis; Data structures; Experiments; Feature extraction; Interfaces (computer); Learning algorithms; Maximum likelihood estimation; Neural networks; Principal component analysis; Virtual reality; Brain computer interface",Conference Paper,"Final","",Scopus,2-s2.0-79959391520
